datetime,open,high,low,close,volume,average,barCount,returns,log_returns,date,symbol
2022-10-05 12:00:00-04:00,373.1,376.01,372.23,375.25,1200212.0,374.625,7567,0.0058973327972120515,0.0058800115960478535,2022-10-05,SPY
2022-10-05 13:00:00-04:00,375.27,377.54,375.15,375.83,1339974.0,376.435,8316,0.001545636242505033,0.0015444429762201297,2022-10-05,SPY
2022-10-05 14:00:00-04:00,375.81,377.75,375.68,377.68,992609.0,376.878,6937,0.004922438336481871,0.004910362748239826,2022-10-05,SPY
2022-10-05 15:00:00-04:00,377.71,379.45,376.47,377.15,3222144.0,377.749,19347,-0.0014033043846642945,-0.0014042899383914518,2022-10-05,SPY
2022-10-06 09:30:00-04:00,375.65,378.71,375.36,376.23,1562255.0,376.898,8758,-0.002439347739626063,-0.002442327795571723,2022-10-06,SPY
2022-10-06 10:00:00-04:00,376.24,376.49,373.42,376.42,2214489.0,374.734,14604,0.0005050102331021211,0.0005048827583499161,2022-10-06,SPY
2022-10-06 11:00:00-04:00,376.44,376.94,374.6,374.71,1657118.0,375.934,10760,-0.00454279793847312,-0.00455314780181488,2022-10-06,SPY
2022-10-06 12:00:00-04:00,374.68,376.3,373.98,375.47,1003505.0,375.122,6778,0.0020282351685305677,0.0020261810765665723,2022-10-06,SPY
2022-10-06 13:00:00-04:00,375.51,375.95,374.7,375.41,794676.0,375.337,5545,-0.00015979971768720347,-0.0001598124870224655,2022-10-06,SPY
2022-10-06 14:00:00-04:00,375.41,375.44,372.74,373.46,1061011.0,374.125,6792,-0.005194320875842484,-0.005207858259213288,2022-10-06,SPY
2022-10-06 15:00:00-04:00,373.44,374.58,372.68,373.2,2470521.0,373.565,15033,-0.0006961923633053146,-0.0006964348177451609,2022-10-06,SPY
2022-10-07 09:30:00-04:00,368.97,369.35,365.37,365.53,2159373.0,367.506,12175,-0.020551982851018225,-0.02076611380831531,2022-10-07,SPY
2022-10-07 10:00:00-04:00,365.53,367.14,364.78,366.45,2099139.0,366.02,14319,0.0025168932782535514,0.0025137312069857666,2022-10-07,SPY
2022-10-07 11:00:00-04:00,366.44,367.12,364.88,365.26,1296831.0,365.727,8679,-0.0032473734479464555,-0.0032526576079634295,2022-10-07,SPY
2022-10-07 12:00:00-04:00,365.24,365.82,363.45,363.81,1165012.0,364.417,7603,-0.003969774954826644,-0.003977675427085493,2022-10-07,SPY
2022-10-07 13:00:00-04:00,363.8,364.37,363.11,363.43,1133076.0,363.706,7646,-0.0010445012506528073,-0.0010450471222262462,2022-10-07,SPY
2022-10-07 14:00:00-04:00,363.43,363.82,362.28,362.78,1287595.0,363.017,8285,-0.0017885149822525204,-0.001790116284760582,2022-10-07,SPY
2022-10-07 15:00:00-04:00,362.77,363.5,360.94,362.8,4636579.0,362.526,26451,5.5129830751621256e-05,5.512831115835159e-05,2022-10-07,SPY
2022-10-10 09:30:00-04:00,364.0,364.21,361.54,361.63,1316737.0,363.162,8075,-0.0032249173098125583,-0.0032301285625624173,2022-10-10,SPY
2022-10-10 10:00:00-04:00,361.61,363.0,359.67,360.21,1877762.0,361.225,12586,-0.003926665376213334,-0.003934394967682868,2022-10-10,SPY
2022-10-10 11:00:00-04:00,360.2,361.46,359.31,360.79,1006179.0,360.362,7103,0.0016101718442020907,0.0016088769073790107,2022-10-10,SPY
2022-10-10 12:00:00-04:00,360.8,360.99,358.36,358.37,1009285.0,359.407,6672,-0.006707502979572677,-0.006730099377971673,2022-10-10,SPY
2022-10-10 13:00:00-04:00,358.35,362.37,357.68,361.49,1645963.0,359.79,9222,0.008706085888885884,0.008668406458772279,2022-10-10,SPY
2022-10-10 14:00:00-04:00,361.52,361.76,359.94,360.54,952564.0,360.914,5862,-0.002628011839884925,-0.0026314711250242434,2022-10-10,SPY
2022-10-10 15:00:00-04:00,360.51,361.97,360.04,360.08,1940831.0,360.952,11118,-0.0012758639818051254,-0.0012766785892143803,2022-10-10,SPY
2022-10-11 09:30:00-04:00,358.26,358.9,356.52,356.61,1466690.0,357.654,8084,-0.009636747389468958,-0.009683481324034541,2022-10-11,SPY
2022-10-11 10:00:00-04:00,356.6,358.64,355.81,357.51,2141592.0,356.987,14559,0.0025237654580634317,0.0025205861101818333,2022-10-11,SPY
2022-10-11 11:00:00-04:00,357.53,361.49,357.45,360.76,1800985.0,359.748,11384,0.009090654806858556,0.009049583526682925,2022-10-11,SPY
2022-10-11 12:00:00-04:00,360.77,363.02,359.49,362.15,1267468.0,361.442,8354,0.003852977048453221,0.003845573343827604,2022-10-11,SPY
2022-10-11 13:00:00-04:00,362.16,362.37,360.87,361.87,1232918.0,361.809,8679,-0.0007731602926963621,-0.0007734593352639579,2022-10-11,SPY
2022-10-11 14:00:00-04:00,361.88,362.13,357.17,357.29,1606024.0,360.07,10102,-0.012656478845994412,-0.012737254353787942,2022-10-11,SPY
2022-10-11 15:00:00-04:00,357.3,358.23,355.72,357.73,4159685.0,357.251,23976,0.0012314926250385216,0.00123073495997126,2022-10-11,SPY
2022-10-12 09:30:00-04:00,358.17,359.8,356.31,358.8,1913197.0,358.216,10881,0.0029910826601067253,0.002986618272386651,2022-10-12,SPY
2022-10-12 10:00:00-04:00,358.84,359.45,357.0,357.89,1600291.0,358.14,11229,-0.002536231884058049,-0.002539453568588449,2022-10-12,SPY
2022-10-12 11:00:00-04:00,357.87,359.45,357.76,359.19,1209787.0,358.698,7941,0.0036324010170722953,0.003625819780809233,2022-10-12,SPY
2022-10-12 12:00:00-04:00,359.27,359.8,357.62,358.59,879089.0,358.471,6137,-0.0016704251231939304,-0.0016718218388627,2022-10-12,SPY
2022-10-12 13:00:00-04:00,358.61,358.82,357.32,357.66,839451.0,357.961,6081,-0.002593491173763729,-0.0025968600981089293,2022-10-12,SPY
2022-10-12 14:00:00-04:00,357.63,359.4,357.12,357.72,1611416.0,358.321,11175,0.00016775708773697495,0.00016774301809023193,2022-10-12,SPY
2022-10-12 15:00:00-04:00,357.69,358.3,356.5,356.55,2853463.0,357.387,17718,-0.003270714525327123,-0.0032760750036678167,2022-10-12,SPY
2022-10-13 09:30:00-04:00,349.23,352.5,348.11,351.96,3691606.0,349.784,17140,-0.012873369793857892,-0.012956949696952732,2022-10-13,SPY
2022-10-13 10:00:00-04:00,351.98,354.71,351.41,353.6,2645219.0,353.004,17090,0.004659620411410437,0.004648797986128441,2022-10-13,SPY
2022-10-13 11:00:00-04:00,353.59,365.33,353.39,362.79,5420771.0,360.42,33406,0.025989819004524906,0.025657823701805447,2022-10-13,SPY
2022-10-13 12:00:00-04:00,362.95,364.05,360.96,362.94,2138044.0,362.469,14987,0.0004134623335814158,0.0004133768815840806,2022-10-13,SPY
2022-10-13 13:00:00-04:00,362.97,366.49,362.92,365.55,2116495.0,364.977,13128,0.007191271284509915,0.007165537392447126,2022-10-13,SPY
2022-10-13 14:00:00-04:00,365.52,367.13,363.96,366.8,1928863.0,365.487,12934,0.0034195048556968644,0.0034136716429848304,2022-10-13,SPY
2022-10-13 15:00:00-04:00,366.8,367.51,365.04,365.97,3824001.0,366.352,24343,-0.002262813522355467,-0.0022653775535538415,2022-10-13,SPY
2022-10-14 09:30:00-04:00,368.53,370.26,366.0,366.65,2421754.0,367.91,13855,0.001858075798562675,0.0018563517110525673,2022-10-14,SPY
2022-10-14 10:00:00-04:00,366.61,366.61,360.32,362.07,3486718.0,362.507,22872,-0.012491476885312935,-0.012570151241892254,2022-10-14,SPY
2022-10-14 11:00:00-04:00,362.08,363.51,359.33,359.75,1950700.0,361.253,12451,-0.006407600740188313,-0.006428217530438983,2022-10-14,SPY
2022-10-14 12:00:00-04:00,359.72,361.05,358.45,359.32,1787584.0,359.448,10837,-0.001195274496177956,-0.0011959894064713693,2022-10-14,SPY
2022-10-14 13:00:00-04:00,359.33,360.23,358.52,360.14,1341677.0,359.38,8034,0.0022820883891796484,0.002279488380353592,2022-10-14,SPY
2022-10-14 14:00:00-04:00,360.15,360.15,357.57,358.46,1252812.0,358.431,8116,-0.004664852557338839,-0.00467576693790815,2022-10-14,SPY
2022-10-14 15:00:00-04:00,358.46,359.43,356.96,357.67,4044015.0,357.933,22224,-0.0022038721196226962,-0.0022063042197980752,2022-10-14,SPY
2022-10-17 09:30:00-04:00,364.0,367.36,363.97,365.85,2536806.0,365.774,14545,0.02287024352056366,0.022612639746385936,2022-10-17,SPY
2022-10-17 10:00:00-04:00,365.87,367.97,364.92,365.45,2452214.0,366.575,16442,-0.0010933442667760973,-0.0010939424036383622,2022-10-17,SPY
2022-10-17 11:00:00-04:00,365.45,367.47,364.61,366.91,1466146.0,366.127,9858,0.0039950745656041065,0.003987115446352634,2022-10-17,SPY
2022-10-17 12:00:00-04:00,366.92,367.6,365.97,366.51,1138305.0,366.74,8000,-0.0010901856040992364,-0.00109078028867526,2022-10-17,SPY
2022-10-17 13:00:00-04:00,366.51,367.69,365.92,367.4,1247481.0,366.959,8635,0.002428310278027812,0.0024253666969470335,2022-10-17,SPY
2022-10-17 14:00:00-04:00,367.39,367.92,366.25,366.82,1074328.0,366.993,7949,-0.0015786608600979468,-0.0015799082581387115,2022-10-17,SPY
2022-10-17 15:00:00-04:00,366.8,367.61,366.22,366.8,3035309.0,366.893,17791,-5.452265416272528e-05,-5.452414057666282e-05,2022-10-17,SPY
2022-10-18 09:30:00-04:00,375.07,375.44,372.45,373.11,2242069.0,374.401,11677,0.01720283533260636,0.017056541951449598,2022-10-18,SPY
2022-10-18 10:00:00-04:00,373.12,374.34,370.98,371.52,2039784.0,372.503,12822,-0.0042614778483558435,-0.004270583824232802,2022-10-18,SPY
2022-10-18 11:00:00-04:00,371.48,371.95,367.52,369.23,1882462.0,369.282,12162,-0.006163867355727715,-0.006182942410584484,2022-10-18,SPY
2022-10-18 12:00:00-04:00,369.2,371.43,368.57,370.45,1440351.0,370.315,8529,0.003304173550361389,0.00329872676372366,2022-10-18,SPY
2022-10-18 13:00:00-04:00,370.48,372.37,369.18,372.04,1151353.0,370.985,7399,0.004292077203401412,0.00428289251160044,2022-10-18,SPY
2022-10-18 14:00:00-04:00,372.03,372.26,368.11,369.4,1320529.0,370.37,8805,-0.007096011181593531,-0.007121307609126785,2022-10-18,SPY
2022-10-18 15:00:00-04:00,369.4,371.3,368.39,371.15,2218434.0,370.218,14189,0.004737412019490961,0.004726225798416267,2022-10-18,SPY
2022-10-19 09:30:00-04:00,368.98,370.93,367.86,368.59,1689527.0,369.26,10312,-0.006897480802909861,-0.006921378375719237,2022-10-19,SPY
2022-10-19 10:00:00-04:00,368.58,371.85,368.24,369.68,1552992.0,370.284,10234,0.002957215334111085,0.0029528513741742465,2022-10-19,SPY
2022-10-19 11:00:00-04:00,369.68,370.71,368.68,369.73,1174792.0,369.784,8263,0.00013525210993292625,0.00013524296419095024,2022-10-19,SPY
2022-10-19 12:00:00-04:00,369.73,369.8,366.87,367.26,1281755.0,368.087,9003,-0.006680550672112151,-0.0067029654351684785,2022-10-19,SPY
2022-10-19 13:00:00-04:00,367.23,367.48,365.55,366.95,1416081.0,366.42,9385,-0.0008440886565376227,-0.0008444450999616864,2022-10-19,SPY
2022-10-19 14:00:00-04:00,366.92,368.47,366.58,367.19,986786.0,367.706,7041,0.000654040059953731,0.0006538262689672197,2022-10-19,SPY
2022-10-19 15:00:00-04:00,367.2,368.72,366.92,368.56,2120433.0,367.988,12677,0.0037310384269724217,0.0037240953676225827,2022-10-19,SPY
2022-10-20 09:30:00-04:00,368.01,369.82,367.0,369.1,1482690.0,368.418,9264,0.0014651617104406434,0.001464089408291356,2022-10-20,SPY
2022-10-20 10:00:00-04:00,369.11,372.67,368.98,371.96,2022394.0,371.344,14377,0.007748577621240704,0.007718711574043499,2022-10-20,SPY
2022-10-20 11:00:00-04:00,371.97,372.15,369.87,370.23,1298002.0,371.034,9365,-0.004651037745994069,-0.004661887476794556,2022-10-20,SPY
2022-10-20 12:00:00-04:00,370.25,370.35,367.19,367.91,1748711.0,368.47,12770,-0.006266374956108378,-0.006286091092611908,2022-10-20,SPY
2022-10-20 13:00:00-04:00,367.92,368.04,365.38,366.1,1488807.0,366.644,10454,-0.00491968144383137,-0.004931822914399436,2022-10-20,SPY
2022-10-20 14:00:00-04:00,366.09,366.22,364.66,365.61,1502407.0,365.269,9563,-0.0013384321223709472,-0.0013393286226698617,2022-10-20,SPY
2022-10-20 15:00:00-04:00,365.6,366.62,364.61,365.43,2711117.0,365.65,15740,-0.0004923278903750106,-0.0004924491235434441,2022-10-20,SPY
2022-10-21 09:30:00-04:00,365.12,369.13,363.56,369.08,2376307.0,366.125,13003,0.009988233040527428,0.009938680330377666,2022-10-21,SPY
2022-10-21 10:00:00-04:00,369.11,370.63,366.3,366.66,2562711.0,368.678,14419,-0.006556844044651511,-0.006578434575475884,2022-10-21,SPY
2022-10-21 11:00:00-04:00,366.79,370.02,365.79,370.02,1413861.0,368.165,8730,0.009163802978235935,0.009122070096577272,2022-10-21,SPY
2022-10-21 12:00:00-04:00,370.05,371.91,369.24,371.29,1930922.0,370.55,11492,0.0034322469055727556,0.003426370189217635,2022-10-21,SPY
2022-10-21 13:00:00-04:00,371.32,372.66,370.72,372.6,1267455.0,371.717,7770,0.0035282393816153945,0.00352202974681403,2022-10-21,SPY
2022-10-21 14:00:00-04:00,372.6,373.36,372.05,372.89,1402845.0,372.677,8612,0.0007783145464304031,0.0007780118167329114,2022-10-21,SPY
2022-10-21 15:00:00-04:00,372.91,374.79,372.74,374.3,3444986.0,374.171,20393,0.0037812759795115003,0.00377414492616232,2022-10-21,SPY
2022-10-24 09:30:00-04:00,375.9,378.76,375.09,377.67,2488093.0,376.766,13683,0.009003473149879815,0.008963183535894344,2022-10-24,SPY
2022-10-24 10:00:00-04:00,377.69,377.7,373.11,376.6,1969262.0,375.12,13185,-0.0028331612254084426,-0.002837182223225569,2022-10-24,SPY
2022-10-24 11:00:00-04:00,376.63,378.2,375.46,378.07,1106672.0,376.864,7411,0.0039033457249069148,0.003895747437060875,2022-10-24,SPY
2022-10-24 12:00:00-04:00,378.09,378.68,377.44,377.69,847897.0,378.004,5729,-0.0010051048747585778,-0.0010056103313828711,2022-10-24,SPY
2022-10-24 13:00:00-04:00,377.7,377.82,376.61,377.16,666808.0,377.16,4493,-0.0014032672297386029,-0.0014042527312535115,2022-10-24,SPY
2022-10-24 14:00:00-04:00,377.18,379.5,377.07,379.34,911478.0,378.347,6260,0.005780040301198275,0.005763399958699628,2022-10-24,SPY
2022-10-24 15:00:00-04:00,379.35,380.05,378.14,378.85,2755482.0,379.005,15911,-0.0012917171930193483,-0.0012925521787938265,2022-10-24,SPY
2022-10-25 09:30:00-04:00,378.79,382.6,378.72,382.37,1721181.0,380.401,10523,0.009291276230698031,0.00924837783950859,2022-10-25,SPY
2022-10-25 10:00:00-04:00,382.4,382.99,381.32,382.22,1956128.0,382.137,13436,-0.00039229019012987365,-0.0003923671560558197,2022-10-25,SPY
2022-10-25 11:00:00-04:00,382.23,383.88,382.04,383.49,1172914.0,383.214,8611,0.003322693736591553,0.0033171857872049213,2022-10-25,SPY
2022-10-25 12:00:00-04:00,383.51,384.21,382.96,383.09,857982.0,383.536,6001,-0.0010430519700644902,-0.001043596327332152,2022-10-25,SPY
2022-10-25 13:00:00-04:00,383.08,383.58,382.31,382.97,1125040.0,382.953,7324,-0.0003132423190371769,-0.0003132913896599928,2022-10-25,SPY
2022-10-25 14:00:00-04:00,382.94,384.45,382.91,383.55,1024638.0,383.756,7528,0.0015144789409091697,0.0015133332742574173,2022-10-25,SPY
2022-10-25 15:00:00-04:00,383.55,385.24,383.52,384.87,3034639.0,384.732,17658,0.003441533046538936,0.00343562452405325,2022-10-25,SPY
2022-10-26 09:30:00-04:00,381.61,383.14,381.35,381.69,1904897.0,382.242,10906,-0.008262530205004337,-0.008296854106639866,2022-10-26,SPY
2022-10-26 10:00:00-04:00,381.72,385.95,381.72,385.04,2553022.0,384.101,16878,0.008776756006183106,0.008738464172135278,2022-10-26,SPY
2022-10-26 11:00:00-04:00,385.08,387.57,385.08,386.8,1521552.0,386.786,10911,0.004570953667151434,0.004560538584285302,2022-10-26,SPY
2022-10-26 12:00:00-04:00,386.78,387.23,384.06,384.35,1272479.0,385.982,8464,-0.0063340227507755476,-0.006354167783998221,2022-10-26,SPY
2022-10-26 13:00:00-04:00,384.31,384.44,382.74,383.78,1439380.0,383.657,9722,-0.0014830232860675308,-0.0014841240535448464,2022-10-26,SPY
2022-10-26 14:00:00-04:00,383.74,384.33,381.97,382.39,1303755.0,383.084,9311,-0.003621866694460296,-0.003628441533898683,2022-10-26,SPY
2022-10-26 15:00:00-04:00,382.33,383.01,381.49,382.08,3164468.0,382.246,19628,-0.0008106906561363703,-0.0008110194435149241,2022-10-26,SPY
2022-10-27 09:30:00-04:00,383.08,384.32,380.52,381.2,1615860.0,382.557,10281,-0.002303182579564522,-0.0023058389841355614,2022-10-27,SPY
2022-10-27 10:00:00-04:00,381.19,385.0,380.83,382.21,1897191.0,383.311,12803,0.0026495278069254002,0.002646023995724478,2022-10-27,SPY
2022-10-27 11:00:00-04:00,382.18,383.44,380.89,381.27,1084065.0,382.131,7559,-0.0024593809685774515,-0.00246241021368285,2022-10-27,SPY
2022-10-27 12:00:00-04:00,381.39,382.42,380.13,381.53,1125026.0,381.354,7648,0.00068193143966222,0.0006816990300702897,2022-10-27,SPY
2022-10-27 13:00:00-04:00,381.58,382.75,380.75,380.79,1143699.0,381.839,7351,-0.001939559143448566,-0.0019414425239633213,2022-10-27,SPY
2022-10-27 14:00:00-04:00,380.79,381.05,379.81,380.13,1030456.0,380.509,6798,-0.001733238793035552,-0.0017347425892689148,2022-10-27,SPY
2022-10-27 15:00:00-04:00,380.13,381.32,379.33,379.97,2283797.0,380.152,14205,-0.0004209086365190018,-0.0004209972434236298,2022-10-27,SPY
2022-10-28 09:30:00-04:00,379.88,383.36,379.7,382.51,1811528.0,381.866,10497,0.006684738268810664,0.006662494480194343,2022-10-28,SPY
2022-10-28 10:00:00-04:00,382.58,385.83,380.97,385.7,2370713.0,383.6,16674,0.00833965125094771,0.008305068498484874,2022-10-28,SPY
2022-10-28 11:00:00-04:00,385.72,386.27,384.86,385.75,1413371.0,385.588,9966,0.00012963443090496796,0.0001296260290882319,2022-10-28,SPY
2022-10-28 12:00:00-04:00,385.76,387.41,385.01,387.15,1287849.0,386.561,9286,0.0036292935839272733,0.0036227235894622026,2022-10-28,SPY
2022-10-28 13:00:00-04:00,387.17,388.08,387.05,387.52,1047249.0,387.619,7735,0.0009557019243187082,0.0009552455319948363,2022-10-28,SPY
2022-10-28 14:00:00-04:00,387.52,389.04,387.21,388.85,1218256.0,388.155,8468,0.003432080924855585,0.003426204776224969,2022-10-28,SPY
2022-10-28 15:00:00-04:00,388.86,389.52,388.21,388.98,2987569.0,388.943,17240,0.0003343191462004125,0.0003342632740070702,2022-10-28,SPY
2022-10-31 09:30:00-04:00,386.49,387.47,385.47,385.49,1596711.0,386.489,8429,-0.008972183659828326,-0.009012676085255926,2022-10-31,SPY
2022-10-31 10:00:00-04:00,385.48,386.91,385.26,386.15,1380671.0,386.075,9984,0.0017121066694336662,0.0017106426855694056,2022-10-31,SPY
2022-10-31 11:00:00-04:00,386.12,388.4,386.05,387.06,1314720.0,387.274,9567,0.002356597177262776,0.002353824756932481,2022-10-31,SPY
2022-10-31 12:00:00-04:00,387.1,388.0,385.78,386.24,899025.0,386.747,6293,-0.002118534594119703,-0.002120781863038552,2022-10-31,SPY
2022-10-31 13:00:00-04:00,386.27,387.57,385.82,387.07,1007512.0,386.725,6530,0.0021489229494613404,0.002146617317033442,2022-10-31,SPY
2022-10-31 14:00:00-04:00,387.07,387.72,386.52,386.85,1183946.0,387.263,7772,-0.0005683726457745841,-0.000568534230736699,2022-10-31,SPY
2022-10-31 15:00:00-04:00,386.87,387.45,385.52,386.21,3515598.0,386.44,21479,-0.0016543880056870686,-0.0016557580167521667,2022-10-31,SPY
2022-11-01 09:30:00-04:00,390.14,390.39,387.74,388.07,1824387.0,389.316,9985,0.004816032728308439,0.0048044727433413465,2022-11-01,SPY
2022-11-01 10:00:00-04:00,388.09,388.39,383.58,384.01,2622917.0,385.767,17862,-0.01046203004612567,-0.010517141806737521,2022-11-01,SPY
2022-11-01 11:00:00-04:00,384.01,384.81,383.29,384.55,1247270.0,384.119,9171,0.0014062133798600218,0.0014052255877477278,2022-11-01,SPY
2022-11-01 12:00:00-04:00,384.52,386.01,383.98,384.73,1202765.0,384.792,8659,0.0004680795735274579,0.00046797005845706,2022-11-01,SPY
2022-11-01 13:00:00-04:00,384.73,385.44,384.28,385.08,605760.0,384.871,4289,0.0009097289007875542,0.0009093153482458844,2022-11-01,SPY
2022-11-01 14:00:00-04:00,385.08,385.55,384.27,385.39,698485.0,384.899,5428,0.0008050275267477147,0.00080470366588792,2022-11-01,SPY
2022-11-01 15:00:00-04:00,385.38,385.8,384.49,384.53,2346191.0,385.018,15592,-0.0022315057474247,-0.002233999266600653,2022-11-01,SPY
