date,value,return_pct,cummax,drawdown,daily_return
2000-02-15,100335.69415053757,0.3356941505375799,100382.50856652699,-0.0004663602918270269,0.00021496806550680425
2000-02-15,100357.14221352348,0.35714221352347586,100382.50856652699,-0.0002526969425823896,0.00021376303983822176
2000-02-16,100364.6728820744,0.3646728820744016,100382.50856652699,-0.00017767721396167257,7.503869066849411e-05
2000-02-16,100358.75376568307,0.35875376568306194,100382.50856652699,-0.0002366428293448733,-5.89760940913342e-05
2000-02-16,100382.78482198778,0.3827848219877694,100382.78482198778,0.0,0.00023945152169613237
2000-02-17,100510.8516746183,0.5108516746183067,100510.8516746183,0.0,0.0012757850149069938
2000-02-17,100541.05752893284,0.5410575289328312,100541.05752893284,0.0,0.0003005233147592712
2000-02-17,100645.09636621311,0.6450963662131048,100645.09636621311,0.0,0.0010347895659474915
2000-02-18,100652.0356896843,0.6520356896843049,100652.0356896843,0.0,6.89484507614413e-05
2000-02-22,100611.13120816203,0.6111312081620301,100652.0356896843,-0.0004063949749450077,-0.0004063949749449902
2000-02-23,100604.64118876605,0.6046411887660419,100652.0356896843,-0.0004708747378380866,-6.450597779827927e-05
2000-02-24,100601.62423590485,0.6016242359048407,100652.0356896843,-0.0005008488247060733,-2.9988207557396507e-05
2000-02-24,100612.6617223031,0.6126617223030983,100652.0356896843,-0.0003911889820349617,0.00010971479319632493
2000-02-25,100624.56998787339,0.6245699878733912,100652.0356896843,-0.00027287775773946583,0.00011835752445499281
2000-02-28,100623.82050314907,0.623820503149064,100652.0356896843,-0.00028032405248339153,-7.448327226766693e-06
2000-02-28,100639.8892827861,0.639889282786088,100652.0356896843,-0.00012067721050024553,0.00015969160738160681
2000-02-29,100640.27729843932,0.6402772984393179,100652.0356896843,-0.0001168221900769996,3.855485692483285e-06
2000-02-29,100575.64078111913,0.5756407811191355,100652.0356896843,-0.000759000133893953,-0.0006422529732158511
2000-03-01,100531.93078265805,0.5319307826580522,100652.0356896843,-0.0011932685335500062,-0.00043459825979341726
2000-03-01,100541.42336882016,0.5414233688201708,100652.0356896843,-0.0010989576127914628,9.442359346145679e-05
2000-03-02,100513.57834532717,0.5135783453271703,100652.0356896843,-0.001375604014448347,-0.00027695075880163067
2000-03-02,100525.3297118957,0.5253297118956946,100652.0356896843,-0.0012588516160690867,0.00011691322468054821
2000-03-02,100536.14436448278,0.5361443644827713,100652.0356896843,-0.0011514056760741364,0.00010758136897504045
2000-03-02,100615.0658456295,0.6150658456295144,100652.0356896843,-0.0003673034906991306,0.0007850060457919028
2000-03-02,100547.88353149756,0.5478835314975505,100652.0356896843,-0.0010347744829309626,-0.0006677162467400022
2000-03-03,100602.78818310551,0.6027881831055071,100652.0356896843,-0.0004892847545639347,0.0005460547719113862
2000-03-06,100611.06444056633,0.6110644405663335,100652.0356896843,-0.00040705832561880494,8.226668077782051e-05
2000-03-06,100620.98157998077,0.6209815799807616,100652.0356896843,-0.0003085293753945787,9.85690735861855e-05
2000-03-06,100649.47636806782,0.649476368067825,100652.0356896843,-2.5427420309468723e-05,0.0002831893273114172
2000-03-07,100701.13365600175,0.7011336560017511,100701.13365600175,0.0,0.0005132395100102549
2000-03-07,100650.35460510309,0.6503546051030762,100701.13365600175,-0.0005042550074175757,-0.0005042550074175756
2000-03-08,100605.1878844501,0.605187884450098,100701.13365600175,-0.0009527774719935242,-0.0004487487483794128
2000-03-09,100589.08051031617,0.5890805103161645,100701.13365600175,-0.0011127297341890856,-0.0001601048064483468
2000-03-09,100589.69109433421,0.5896910943341993,100701.13365600175,-0.0011066664060430025,6.070082507303454e-06
2000-03-09,100596.81907134835,0.5968190713483423,100701.13365600175,-0.001035882922726019,7.086190380545254e-05
2000-03-09,100587.872830929,0.5878728309290038,100701.13365600175,-0.0011247224431420247,-8.893164318646285e-05
2000-03-09,100664.47250922296,0.6644725092229686,100701.13365600175,-0.00036405892811518475,0.0007615200136770195
2000-03-10,100616.46332878008,0.6164633287800925,100701.13365600175,-0.0008408080837590731,-0.00047692278364130924
2000-03-10,100583.42516139557,0.5834251613955788,100701.13365600175,-0.0011688894685960179,-0.0003283574704524561
2000-03-13,100557.82609237185,0.5578260923718492,100701.13365600175,-0.0014230978185354572,-0.0002545058391344446
2000-03-13,100559.80924440137,0.5598092444013769,100701.13365600175,-0.0014034043755966612,1.9721508574654933e-05
2000-03-13,100584.72003092524,0.5847200309252454,100701.13365600175,-0.0011560309288491987,0.0002477210996225665
2000-03-13,100639.18114994661,0.6391811499466105,100701.13365600175,-0.0006152116049335688,0.0005414452513725632
2000-03-14,100655.7088190444,0.6557088190443983,100701.13365600175,-0.000451085656220313,0.00016422698305906813
2000-03-15,100668.45727044463,0.6684572704446223,100701.13365600175,-0.0003244887556950698,0.00012665403234257688
2000-03-15,100676.16290720405,0.6761629072040476,100701.13365600175,-0.00024796889460053357,7.654469898876748e-05
2000-03-15,100650.29220630118,0.6502922063011729,100701.13365600175,-0.0005048746509075896,-0.00025696947674413995
2000-03-15,100644.118486734,0.6441184867340022,100701.13365600175,-0.0005661820001203959,-6.133831737442641e-05
2000-03-16,100654.56412579122,0.6545641257912127,100701.13365600175,-0.00046245288925558163,0.0001037878736906972
2000-03-16,100680.8337997639,0.6808337997639136,100701.13365600175,-0.00020158518083017636,0.0002609884032664933
2000-03-17,100695.32152135756,0.6953215213575614,100701.13365600175,-5.7716675405519084e-05,0.00014389751303078846
2000-03-17,100694.94379647604,0.694943796476033,100701.13365600175,-6.146762505030749e-05,-3.751166149590368e-06
2000-03-20,100686.53726715488,0.6865372671548853,100701.13365600175,-0.00014494761197754113,-8.348511855915675e-05
2000-03-21,100636.35994869059,0.6363599486905791,100701.13365600175,-0.0006432271907924385,-0.0004983518137202658
2000-03-21,100745.83832795158,0.7458383279515868,100745.83832795158,0.0,0.0010878610803968236
2000-03-22,100723.36547650903,0.7233654765090414,100745.83832795158,-0.00022306481156469227,-0.00022306481156464386
2000-03-22,100717.3586880285,0.717358688028491,100745.83832795158,-0.00028268800375034467,-5.9636494989190325e-05
2000-03-22,100711.90059430932,0.7119005943093226,100745.83832795158,-0.00033686486911535545,-5.419218484559174e-05
2000-03-22,100697.68479006486,0.6976847900648675,100745.83832795158,-0.00047797049174354354,-0.00014115317217300305
2000-03-23,100672.61465858453,0.672614658584525,100745.83832795158,-0.0007268158226913172,-0.00024896432855037176
2000-03-23,100682.35646821692,0.682356468216927,100745.83832795158,-0.0006301189288634608,9.676722577856012e-05
2000-03-23,100693.39153993929,0.6933915399392809,100745.83832795158,-0.0005205851564961994,0.00010960283518834935
2000-03-24,100662.52587093318,0.6625258709331838,100745.83832795158,-0.0008269568093443136,-0.0003065312284556976
2000-03-24,100676.01410234494,0.6760141023449462,100745.83832795158,-0.0006930730516068542,0.00013399456545570843
2000-03-24,100732.90685582497,0.7329068558249663,100745.83832795158,-0.0001283573827091277,0.0005651073295591669
2000-03-24,100741.42754147596,0.7414275414759697,100745.83832795158,-4.378132684016474e-05,8.458691322377199e-05
2000-03-27,100690.38054187609,0.69038054187609,100745.83832795158,-0.0005504722278945769,-0.0005067130856256652
2000-03-27,100616.50308914806,0.6165030891480461,100745.83832795158,-0.0012837774835175867,-0.0007337091421291131
2000-03-27,100600.09217157123,0.6000921715712426,100745.83832795158,-0.001446671731549977,-0.00016310363680882567
2000-03-27,100634.07276875143,0.6340727687514258,100745.83832795158,-0.001109381400314824,0.0003377789865464109
2000-03-27,100640.95707276376,0.6409570727637703,100745.83832795158,-0.0010410480167568656,6.84092755358634e-05
2000-03-27,100662.47091149553,0.6624709114955385,100745.83832795158,-0.0008275023349815205,0.00021376822476182333
2000-03-28,100649.83961598152,0.6498396159815067,100745.83832795158,-0.000952880174142466,-0.00012548167554049527
2000-03-28,100659.35318619225,0.6593531861922575,100745.83832795158,-0.0008584487775842535,9.45214641874248e-05
2000-03-29,100593.20925817094,0.5932092581709458,100745.83832795158,-0.0015149913119368369,-0.0006571066267330172
2000-03-30,100558.89908654861,0.5588990865486032,100745.83832795158,-0.0018555529886449516,-0.00034107840753216934
2000-03-30,100587.47957576334,0.58747957576335,100745.83832795158,-0.0015718639580202648,0.000284216409232263
2000-03-30,100567.64128749215,0.5676412874921599,100745.83832795158,-0.0017687781789989037,-0.00019722423063839312
2000-03-30,100629.03505552936,0.6290350555293589,100745.83832795158,-0.0011593855821816295,0.0006104723870543616
2000-03-30,100619.47210198268,0.6194721019826765,100745.83832795158,-0.0012543071561680673,-9.503175243008588e-05
2000-03-30,100646.02001398816,0.6460200139881689,100745.83832795158,-0.0009907934225380898,0.0002638446758951307
2000-04-04,100534.68945362612,0.5346894536261138,100745.83832795158,-0.00209585703816489,-0.0011061595912741362
2000-04-04,100523.23818055088,0.5232381805508668,100745.83832795158,-0.002209522011977209,-0.00011390369968300451
2000-04-04,100437.71266865946,0.43771266865946235,100745.83832795158,-0.0030584455338899972,-0.000850803390732513
2000-04-04,100420.08991999646,0.42008991999646916,100745.83832795158,-0.003233368378897529,-0.00017545947826524966
2000-04-04,100428.60063545305,0.42860063545304694,100745.83832795158,-0.003148891286862345,8.475112363837134e-05
2000-04-05,100449.19038131928,0.44919038131927547,100745.83832795158,-0.0029445181215987082,0.0002050187470097331
2000-04-06,100461.99373391233,0.4619937339123359,100745.83832795158,-0.0028174324493213734,0.00012746098345295387
2000-04-06,100451.75019649348,0.45175019649348336,100745.83832795158,-0.0029191094772647486,-0.00010196430548636837
2000-04-06,100438.91175819581,0.4389117581958146,100745.83832795158,-0.0030465434091347023,-0.0001278070145372956
2000-04-06,100487.70888752687,0.487708887526872,100745.83832795158,-0.0025621846491012752,0.0004858388892994281
2000-04-06,100478.03663673237,0.47803663673238184,100745.83832795158,-0.0026581911041074734,-9.62530731526412e-05
2000-04-06,100395.50513337455,0.39550513337454074,100745.83832795158,-0.0034773961921545156,-0.0008213884956391748
2000-04-07,100371.74089038232,0.3717408903823216,100745.83832795158,-0.0037132793153349377,-0.00023670624457394762
2000-04-07,100401.51642761416,0.40151642761416806,100745.83832795158,-0.003417728275947,0.0002966525933265629
2000-04-07,100474.77280687448,0.4747728068744683,100745.83832795158,-0.002690587775891297,0.0007296341914628801
2000-04-10,100495.27485515535,0.49527485515534764,100745.83832795158,-0.0024870850940818816,0.00020405170082127277
2000-04-10,100548.09601205325,0.5480960120532563,100745.83832795158,-0.001962783963885745,0.0005256083629208153
2000-04-11,100631.76964209796,0.6317696420979679,100745.83832795158,-0.0011322421625228863,0.0008321751814641676
2000-04-11,100579.36622163287,0.5793662216328599,100745.83832795158,-0.0016523968541192833,-0.0005207443002490653
2000-04-11,100588.1762826244,0.5881762826243975,100745.83832795158,-0.001564948467786456,8.759312493689109e-05
2000-04-11,100610.56999771795,0.6105699977179357,100745.83832795158,-0.0013426691611151894,0.0002226277075612071
2000-04-12,100539.90453794385,0.5399045379438361,100745.83832795158,-0.0020440922764211242,-0.0007023661606897491
2000-04-12,100562.93546132905,0.5629354613290394,100745.83832795158,-0.0018154880604312681,0.0002290724612385997
2000-04-12,100564.96290966982,0.5649629096698083,100745.83832795158,-0.0017953636724226004,2.016099004542582e-05
2000-04-13,100551.07740502103,0.5510774050210276,100745.83832795158,-0.001933190751726733,-0.00013807497409668024
2000-04-18,100557.95442537584,0.5579544253758284,100745.83832795158,-0.0018649296655226719,6.839330350594253e-05
2000-04-19,100510.53390042637,0.5105339004263687,100745.83832795158,-0.0023356242940700545,-0.0004715740810405933
2000-04-19,100527.8607700994,0.5278607700994087,100745.83832795158,-0.002163638334544517,0.00017238859451484956
2000-04-19,100515.90984394637,0.5159098439463605,100745.83832795158,-0.002282262848979841,-0.0001188817315068702
2000-04-19,100532.2766767098,0.5322766767097864,100745.83832795158,-0.002119806185408842,0.00016282828050639964
2000-04-20,100544.20993054195,0.5442099305419612,100745.83832795158,-0.002001357085870697,0.00011870072206288107
2000-04-26,100515.61592319213,0.5156159231921364,100745.83832795158,-0.0022851802970761084,-0.00028439238191413363
2000-04-26,100403.64847973351,0.40364847973350937,100745.83832795158,-0.003396565594145541,-0.001113930829854115
2000-04-26,100379.20751968228,0.3792075196822786,100745.83832795158,-0.0036391657894178147,-0.0002434270110828196
2000-04-27,100367.03423481851,0.3670342348184974,100745.83832795158,-0.0037599974293725065,-0.00012127297240704937
2000-04-27,100359.9271330709,0.35992713307089197,100745.83832795158,-0.0038305422961934146,-7.081111643669757e-05
2000-04-27,100361.85602012814,0.36185602012812623,100745.83832795158,-0.003811396224363077,1.9219693679906058e-05
2000-05-01,100362.46988586549,0.36246988586547957,100745.83832795158,-0.0038053030124990403,6.1165243618876985e-06
2000-05-02,100423.2407879,0.4232407878999922,100745.83832795158,-0.003202092963894524,0.0006055142136658365
2000-05-02,100425.78639076349,0.425786390763494,100745.83832795158,-0.0031768253905064513,2.5348742417774517e-05
2000-05-03,100419.05905783028,0.4190590578302844,100745.83832795158,-0.0032436006841052817,-6.698810310568071e-05
2000-05-04,100471.33941505344,0.47133941505344,100745.83832795158,-0.0027246675143501277,0.0005206218591737866
2000-05-05,100451.13452764276,0.4511345276427603,100745.83832795158,-0.0029252205867749395,-0.00020110100580239543
2000-05-05,100471.12456401433,0.4711245640143247,100745.83832795158,-0.002726800118958699,0.00019900259430194467
2000-05-12,100488.18229428415,0.48818229428415627,100745.83832795158,-0.002557485628624169,0.00016977743947665935
2000-05-17,100505.63987160822,0.50563987160821,100745.83832795158,-0.0023842022690948516,0.0001737276655371378
2000-05-17,100529.33437315152,0.5293343731515243,100745.83832795158,-0.0021490113973273257,0.00023575295449651534
2000-05-17,100578.9743640253,0.5789743640252976,100745.83832795158,-0.001656286420319438,0.0004937861290270629
2000-05-18,100519.72978102836,0.5197297810283663,100745.83832795158,-0.002244346274504991,-0.0005890354656283847
2000-05-18,100512.16050502335,0.5121605050233402,100745.83832795158,-0.0023194786683650268,-7.530139626821253e-05
2000-05-19,100561.60497125871,0.5616049712587223,100745.83832795158,-0.0018286944627245907,0.000491925215684752
2000-05-19,100558.90637766497,0.5589063776649805,100745.83832795158,-0.0018554806172549287,-2.6835227963095676e-05
2000-05-22,100557.53313582974,0.5575331358297353,100745.83832795158,-0.0018691113722123683,-1.3656093574399009e-05
2000-05-23,100574.061153809,0.5740611538090024,100745.83832795158,-0.0017050547892946883,0.00016436379716022742
2000-05-23,100674.70183494432,0.6747018349443135,100745.83832795158,-0.0007060985762577449,0.0010006623972498296
2000-05-24,100661.82961324444,0.6618296132444357,100745.83832795158,-0.0008338678411080169,-0.00012785954629390694
2000-05-25,100619.77233595219,0.6197723359521845,100745.83832795158,-0.0012513270432969906,-0.0004178075985091789
2000-05-30,100686.46700052914,0.6864670005291451,100745.83832795158,-0.0005893179153383498,0.0006628385557687633
2000-05-31,100816.73147243014,0.8167314724301322,100816.73147243014,0.0,0.0012937634597935954
2000-05-31,100750.5181893698,0.7505181893697976,100816.73147243014,-0.000656768793168462,-0.0006567687931684496
2000-06-01,100783.22978997005,0.7832297899700524,100816.73147243014,-0.0003323028030248267,0.00032467922932921667
2000-06-02,100766.43688280623,0.7664368828062207,100816.73147243014,-0.0004988714560505718,-0.0001666240226555482
2000-06-07,100668.06928187693,0.6680692818769263,100816.73147243014,-0.0014745785583602487,-0.0009761940976805716
2000-06-08,100645.07020707506,0.6450702070750491,100816.73147243014,-0.0017027061168118421,-0.00022846444722679493
2000-06-12,100671.52234902157,0.6715223490215694,100816.73147243014,-0.0014403276250656571,0.0002628260071964039
2000-06-13,100651.04282556292,0.6510428255629197,100816.73147243014,-0.0016434637827206938,-0.00020342916229720842
2000-06-13,100638.12169793018,0.6381216979301829,100816.73147243014,-0.00177162829910629,-0.00012837549686528504
2000-06-14,100685.35370409675,0.6853537040967472,100816.73147243014,-0.0013031345731468924,0.00046932519575770826
2000-06-14,100676.58741856346,0.6765874185634679,100816.73147243014,-0.00139008725853212,-8.706614428799497e-05
2000-06-14,100734.28270830555,0.7342827083055559,100816.73147243014,-0.0008178083431234926,0.0005730755404156351
2000-06-15,100758.64898343547,0.7586489834354726,100816.73147243014,-0.0005761195403418787,0.0002418866196771674
2000-06-16,100750.6753498037,0.7506753498037089,100816.73147243014,-0.000655209920632112,-7.913597207009904e-05
2000-06-16,100748.00183094945,0.7480018309494518,100816.73147243014,-0.0006817285233997757,-2.653598941115831e-05
2000-06-20,100767.61676882011,0.7676167688201119,100816.73147243014,-0.00048716818024854613,0.0001946930709710859
2000-06-21,100737.62984282747,0.7376298428274808,100816.73147243014,-0.0007846081542952635,-0.00029758494796428003
2000-06-22,100749.27237710835,0.7492723771083565,100816.73147243014,-0.0006691259906619027,0.00011557284302843307
2000-06-22,100746.52849338984,0.7465284933898308,100816.73147243014,-0.0006963425417089732,-2.723477454258383e-05
2000-06-23,100745.08088674303,0.7450808867430325,100816.73147243014,-0.0007107013353899699,-1.4368799287178824e-05
2000-06-23,100765.04587618164,0.765045876181647,100816.73147243014,-0.0005126688347621444,0.0001981733426870136
2000-06-23,100808.15276617196,0.8081527661719656,100816.73147243014,-8.509208871273807e-05,0.00042779606375886736
2000-06-26,100845.21081611192,0.8452108161119298,100845.21081611192,0.0,0.0003676096518296923
2000-06-26,100840.98017882183,0.8409801788218374,100845.21081611192,-4.19517918189237e-05,-4.1951791818872763e-05
2000-06-26,100847.07813624515,0.8470781362451607,100847.07813624515,0.0,6.0471024899921844e-05
2000-06-26,100834.04604972313,0.834046049723125,100847.07813624515,-0.0001292262181797765,-0.00012922621817978985
2000-06-27,100916.74348838268,0.9167434883826875,100916.74348838268,0.0,0.000820134090610436
2000-06-27,100915.24117676247,0.9152411767624713,100916.74348838268,-1.488664386380441e-05,-1.4886643863842863e-05
2000-06-28,100986.8148511775,0.9868148511775088,100986.8148511775,0.0,0.0007092454378587743
2000-06-28,100933.73975943922,0.9337397594392227,100986.8148511775,-0.0005255645681715853,-0.0005255645681715437
2000-06-28,101028.03227970484,1.0280322797048491,101028.03227970484,0.0,0.0009342021854172877
2000-06-28,101059.82871718207,1.0598287171820653,101059.82871718207,0.0,0.0003147288604927745
2000-06-29,100975.27481551775,0.9752748155177571,101059.82871718207,-0.0008366717293865779,-0.0008366717293866177
2000-06-29,101032.45774119314,1.032457741193138,101059.82871718207,-0.00027083932692514075,0.0005663062148615339
2000-06-29,101001.81275700225,1.0018127570022406,101059.82871718207,-0.0005740753859991303,-0.0003033182095737441
2000-06-29,101089.77555573931,1.089775555739303,101089.77555573931,0.0,0.0008709031683291624
2000-06-30,101100.67343931452,1.1006734393145257,101100.67343931452,0.0,0.0001078040139597114
2000-06-30,101085.60121014269,1.0856012101426948,101100.67343931452,-0.0001490813924288417,-0.00014908139242886254
2000-07-06,101046.99254266731,1.0469925426673132,101100.67343931452,-0.0005309647781864044,-0.0003819403259531784
2000-07-10,101002.94020044652,1.0029402004465338,101100.67343931452,-0.0009666922636935504,-0.0004359589643619932
2000-07-10,101014.79788465847,1.0147978846584804,101100.67343931452,-0.0008494063564036396,0.00011739939637811503
2000-07-10,100968.3306591996,0.9683306591995899,101100.67343931452,-0.0013090197682447812,-0.00046000414228353215
2000-07-11,101018.02633716875,1.0180263371687426,101100.67343931452,-0.0008174733098625493,0.0004921907457982044
2000-07-11,101031.85976083347,1.0318597608334645,101100.67343931452,-0.0006806451049245862,0.00013694014985543568
2000-07-12,101029.18877777047,1.0291887777704734,101100.67343931452,-0.0007070641481627315,-2.6437037478288516e-05
2000-07-12,101062.89559380132,1.0628955938013274,101100.67343931452,-0.0003736656169344716,0.0003336344321738238
2000-07-12,101020.64572734426,1.0206457273442604,101100.67343931452,-0.0007915645786305062,-0.0004180551745407435
2000-07-13,101033.50213820406,1.0335021382040566,101100.67343931452,-0.0006644001352847357,0.00012726518195593783
2000-07-13,101010.1856263334,1.0101856263334152,101100.67343931452,-0.0008950268074665841,-0.0002307800024466955
2000-07-13,101005.84461248918,1.0058446124891818,101100.67343931452,-0.00093796434385038,-4.297600105684918e-05
2000-07-14,101000.05773475315,1.000057734753157,101100.67343931452,-0.0009952031093221135,-5.729250379749029e-05
2000-07-18,101015.22356199102,1.0152235619910188,101100.67343931452,-0.0008451959261654828,0.00015015661949124848
2000-07-18,101001.97782212928,1.001977822129274,101100.67343931452,-0.0009762112736516838,-0.0001311261747949377
2000-07-18,101047.44208684952,1.047442086849526,101100.67343931452,-0.0005265182778129211,0.0004501324201819923
2000-07-19,101048.87888807489,1.0488788880749,101100.67343931452,-0.000512306688745402,1.421907567067393e-05
2000-07-19,101070.19769929493,1.070197699294928,101100.67343931452,-0.00030143953529522516,0.00021097523747548586
2000-07-19,101088.17345338031,1.0881734533803034,101100.67343931452,-0.0001236389977333746,0.0001778541498340669
2000-07-20,101092.40965867786,1.092409658677851,101100.67343931452,-8.173813640929919e-05,4.190604254517005e-05
2000-07-20,101109.10276430505,1.1091027643050477,101109.10276430505,0.0,0.00016512719088956906
2000-07-20,101180.56452798736,1.18056452798736,101180.56452798736,0.0,0.0007067787343428833
2000-07-20,101185.2917401902,1.1852917401901975,101185.2917401902,0.0,4.672055572019218e-05
2000-07-21,101176.86432581305,1.176864325813054,101185.2917401902,-8.328695042739988e-05,-8.328695042736367e-05
2000-07-24,101159.69602877494,1.159696028774948,101185.2917401902,-0.0002529588142215016,-0.00016968599642330773
2000-07-24,101169.63212554491,1.169632125544906,101185.2917401902,-0.00015476176799972063,9.822189231512013e-05
2000-07-25,101151.18271128232,1.151182711282317,101185.2917401902,-0.00033709473305123855,-0.0001823611875912956
2000-07-25,101085.10645007745,1.0851064500774443,101185.2917401902,-0.0009901171246309629,-0.0006532425962183508
2000-07-26,101041.5837076111,1.0415837076111156,101185.2917401902,-0.001420246264131771,-0.00043055543981485034
2000-07-26,101034.04754030981,1.0340475403098015,101185.2917401902,-0.001494725145120187,-7.458480978583815e-05
2000-07-27,101030.80755323164,1.0308075532316385,101185.2917401902,-0.0015267454814995656,-3.206826962831588e-05
