time,portfolio_value,cumulative_pnl
2023-02-03 10:00:00-05:00,100133.3149871753,133.31498717536869
2023-02-06 15:00:00-05:00,100124.34525998034,124.34525998040765
2023-02-07 15:00:00-05:00,100058.3356196364,58.33561963647641
2023-02-08 10:00:00-05:00,100079.46920710291,79.4692071029832
2023-02-09 11:00:00-05:00,100100.42883025028,100.42883025035374
2023-02-10 15:00:00-05:00,100099.60869425988,99.60869425995189
2023-02-13 13:00:00-05:00,100120.55525425987,120.55525425995182
2023-02-14 15:00:00-05:00,100131.07975603192,131.07975603199748
2023-02-15 11:00:00-05:00,100152.02127403193,152.0212740319975
2023-02-16 10:00:00-05:00,100172.95429003192,172.95429003199766
2023-02-17 15:00:00-05:00,100157.01348180637,157.0134818064427
2023-02-21 13:00:00-05:00,100178.23746153043,178.237461530498
2023-02-22 15:00:00-05:00,100172.12308485857,172.12308485863244
2023-02-23 10:00:00-05:00,100193.31894253104,193.31894253109792
2023-02-24 15:00:00-05:00,100187.39961035908,187.39961035913214
2023-02-27 15:00:00-05:00,100171.16532147606,171.16532147610886
2023-02-28 15:00:00-05:00,100163.73455241707,163.73455241712057
2023-03-02 13:00:00-05:00,100185.00656441707,185.00656441712064
2023-03-03 14:00:00-05:00,100205.95865841706,205.95865841712074
2023-03-06 11:00:00-05:00,100226.89260241707,226.8926024171207
2023-03-07 15:00:00-05:00,100187.02397249505,187.02397249510523
2023-03-08 15:00:00-05:00,100172.98167645666,172.98167645671296
2023-03-09 15:00:00-05:00,100096.16110898936,96.16110898940663
2023-03-10 13:00:00-05:00,100117.44340689377,117.44340689382581
2023-03-13 11:00:00-04:00,100138.59246689377,138.59246689382573
2023-03-14 11:00:00-04:00,100159.64813889377,159.64813889382566
2023-03-15 15:00:00-04:00,100114.24056875579,114.24056875585319
2023-03-16 10:00:00-04:00,100135.1448927558,135.14489275585322
2023-03-17 15:00:00-04:00,100112.13703709292,112.13703709298582
2023-03-20 15:00:00-04:00,100080.98609657622,80.9860965762891
2023-03-21 15:00:00-04:00,100093.84513894095,93.84513894101622
2023-03-22 14:00:00-04:00,100114.82129094095,114.82129094101629
2023-03-23 10:00:00-04:00,100135.80572694095,135.80572694101622
2023-03-24 15:00:00-04:00,100118.63609457262,118.63609457268998
2023-03-27 15:00:00-04:00,100087.46610096014,87.46610096021256
2023-03-28 15:00:00-04:00,100077.87014037625,77.87014037632947
2023-03-29 15:00:00-04:00,100088.87384023788,88.87384023795717
2023-03-30 15:00:00-04:00,100088.8454640863,88.84546408638751
2023-03-31 14:00:00-04:00,100109.8948080863,109.89480808638751
2023-04-03 15:00:00-04:00,100118.49265648462,118.49265648470784
2023-04-04 15:00:00-04:00,100139.60588585875,139.60588585883303
2023-04-05 10:00:00-04:00,100160.6238770765,160.62387707658945
2023-04-06 15:00:00-04:00,100116.51549304451,116.51549304459584
2023-04-10 15:00:00-04:00,100074.68756501251,74.68756501260239
2023-04-11 15:00:00-04:00,100081.68896702371,81.68896702380022
2023-04-12 15:00:00-04:00,100102.91975465018,102.91975465027495
2023-04-13 13:00:00-04:00,100124.14243665019,124.1424366502751
2023-04-14 15:00:00-04:00,100111.50453219908,111.50453219916535
2023-04-17 15:00:00-04:00,100104.62979554641,104.62979554649594
2023-04-18 14:00:00-04:00,100125.5599045846,125.55990458468841
2023-04-19 12:00:00-04:00,100146.9116425846,146.91164258468845
2023-04-20 15:00:00-04:00,100137.26297027027,137.26297027035142
2023-04-21 15:00:00-04:00,100115.19853828386,115.19853828394858
2023-04-24 15:00:00-04:00,100104.81149379196,104.81149379204686
2023-04-25 13:00:00-04:00,100126.1604656536,126.16046565367458
2023-04-26 15:00:00-04:00,100107.5275085882,107.5275085882877
2023-04-27 15:00:00-04:00,100060.50668974117,60.50668974125719
2023-04-28 15:00:00-04:00,100034.54468143404,34.544681434118644
2023-05-01 15:00:00-04:00,100032.05013085016,32.05013085023554
2023-05-02 10:00:00-04:00,100053.1099501263,53.10995012638031
2023-05-03 15:00:00-04:00,100022.47694082576,22.476940825840387
2023-05-04 15:00:00-04:00,100020.2340400823,20.234040082389132
2023-05-05 13:00:00-04:00,100041.4011040823,41.40110408238915
2023-05-08 15:00:00-04:00,100022.10669314848,22.106693148575907
2023-05-09 15:00:00-04:00,100011.21438217268,11.21438217277098
2023-05-10 15:00:00-04:00,100016.94430530565,16.944305305744514
2023-05-11 15:00:00-04:00,100002.61212024826,2.6121202483560957
2023-05-12 12:00:00-04:00,100023.79660773477,23.796607734858895
2023-05-15 15:00:00-04:00,100002.32367460939,2.3236746094840477
2023-05-16 15:00:00-04:00,100000.90550640863,0.905506408724271
2023-05-17 15:00:00-04:00,99963.44026619427,-36.55973380563271
2023-05-18 11:00:00-04:00,99984.59937019428,-15.400629805632704
2023-05-19 15:00:00-04:00,99992.26415987874,-7.735840121169457
2023-05-22 15:00:00-04:00,99986.28547763759,-13.714522362321157
2023-05-23 15:00:00-04:00,99955.51733384674,-44.48266615316294
2023-05-24 15:00:00-04:00,99956.40934067417,-43.59065932572833
2023-05-25 15:00:00-04:00,99934.62022416027,-65.3797758396256
2023-05-26 10:00:00-04:00,99955.50260216027,-44.497397839625506
2023-05-30 15:00:00-04:00,99964.29778282733,-35.70221717255889
2023-05-31 15:00:00-04:00,99947.94548573955,-52.05451426034135
2023-06-01 11:00:00-04:00,99968.91961373955,-31.080386260341342
2023-06-02 15:00:00-04:00,99948.81588471975,-51.18411528013739
2023-06-05 15:00:00-04:00,99946.25713455299,-53.74286544690395
2023-06-06 15:00:00-04:00,99938.03059805148,-61.96940194840363
2023-06-07 15:00:00-04:00,99878.37535039222,-121.62464960767159
2023-06-08 11:00:00-04:00,99899.64857439222,-100.3514256076715
2023-06-09 15:00:00-04:00,99880.2837085006,-119.71629149929309
2023-06-12 15:00:00-04:00,99842.4507830457,-157.54921695420202
2023-06-13 15:00:00-04:00,99827.81002183794,-172.1899781619604
2023-06-14 15:00:00-04:00,99843.4113120299,-156.58868796999877
2023-06-15 11:00:00-04:00,99864.2039520299,-135.79604796999882
2023-06-16 15:00:00-04:00,99880.36904785233,-119.63095214756326
2023-06-20 15:00:00-04:00,99885.02019083974,-114.97980916016067
2023-06-21 11:00:00-04:00,99906.29773033185,-93.70226966805899
2023-06-22 15:00:00-04:00,99927.38993033185,-72.61006966805886
2023-06-23 15:00:00-04:00,99920.00201898412,-79.99798101578929
2023-06-26 15:00:00-04:00,99864.61740634665,-135.38259365326175
2023-06-27 13:00:00-04:00,99885.98082634664,-114.01917365326169
2023-06-28 10:00:00-04:00,99907.06757634664,-92.93242365326165
2023-06-29 15:00:00-04:00,99905.92551553881,-94.07448446109987
2023-06-30 15:00:00-04:00,99908.17253089094,-91.82746910897025
2023-07-03 12:00:00-04:00,99906.335850531,-93.66414946889816
2023-07-05 15:00:00-04:00,99902.81921813269,-97.1807818672187
2023-07-06 15:00:00-04:00,99886.66955778476,-113.3304422151491
2023-07-07 15:00:00-04:00,99869.0034360523,-130.99656394760257
2023-07-10 15:00:00-04:00,99853.60732536444,-146.39267463546483
2023-07-11 15:00:00-04:00,99834.7063150965,-165.29368490341116
2023-07-12 15:00:00-04:00,99832.24958572877,-167.75041427113757
2023-07-13 15:00:00-04:00,99853.71014972877,-146.28985027113765
2023-07-14 15:00:00-04:00,99833.07854448502,-166.92145551488898
2023-07-17 15:00:00-04:00,99854.13839648502,-145.86160351488894
2023-07-18 15:00:00-04:00,99817.21772782196,-182.7822721779562
2023-07-19 15:00:00-04:00,99825.64788098334,-174.3521190165885
2023-07-20 15:00:00-04:00,99775.5064691297,-224.49353087021774
2023-07-21 15:00:00-04:00,99790.52109297614,-209.478907023787
2023-07-24 15:00:00-04:00,99778.85902795794,-221.14097204198322
2023-07-25 15:00:00-04:00,99779.13450642384,-220.86549357607643
2023-07-26 15:00:00-04:00,99775.97595622428,-224.02404377563653
2023-07-27 15:00:00-04:00,99722.47513224468,-277.5248677552405
2023-07-28 15:00:00-04:00,99733.07930404792,-266.920695952001
2023-07-31 15:00:00-04:00,99725.86167167519,-274.1383283247265
2023-08-01 15:00:00-04:00,99718.64747095933,-281.3525290405833
2023-08-02 10:00:00-04:00,99740.04790664019,-259.9520933597195
2023-08-03 15:00:00-04:00,99739.2038910333,-260.79610896659807
2023-08-04 15:00:00-04:00,99759.9825895736,-240.01741042630618
2023-08-07 15:00:00-04:00,99739.90168527127,-260.09831472864573
2023-08-08 15:00:00-04:00,99728.46980423947,-271.53019576043914
2023-08-09 11:00:00-04:00,99749.42467512129,-250.57532487861562
2023-08-10 15:00:00-04:00,99709.02994979436,-290.97005020555014
2023-08-11 15:00:00-04:00,99702.14013864659,-297.8598613533204
2023-08-14 10:00:00-04:00,99723.2704886466,-276.7295113533205
2023-08-15 15:00:00-04:00,99737.87637835865,-262.12362164126284
2023-08-16 15:00:00-04:00,99705.74181618108,-294.25818381882743
2023-08-17 14:00:00-04:00,99726.88422344363,-273.11577655627985
2023-08-18 12:00:00-04:00,99748.34056744364,-251.65943255627974
2023-08-21 15:00:00-04:00,99762.2463431533,-237.7536568466217
2023-08-22 15:00:00-04:00,99770.16967498773,-229.83032501218844
2023-08-23 13:00:00-04:00,99791.16377498773,-208.83622501218844
2023-08-24 10:00:00-04:00,99811.84658137045,-188.15341862946502
2023-08-25 15:00:00-04:00,99816.91214892414,-183.0878510757759
2023-08-28 15:00:00-04:00,99809.02473751642,-190.97526248349433
2023-08-29 10:00:00-04:00,99830.25318751641,-169.7468124834943
2023-08-30 15:00:00-04:00,99835.84724023147,-164.15275976843716
2023-08-31 15:00:00-04:00,99828.55614120407,-171.44385879583163
2023-09-01 15:00:00-04:00,99835.06568638823,-164.93431361166836
2023-09-05 15:00:00-04:00,99820.64831284575,-179.35168715415972
2023-09-06 11:00:00-04:00,99841.47715147802,-158.5228485218861
2023-09-07 15:00:00-04:00,99824.07724113009,-175.9227588698165
2023-09-08 15:00:00-04:00,99816.48718399271,-183.51281600718903
2023-09-11 15:00:00-04:00,99794.72901538323,-205.27098461666714
2023-09-12 15:00:00-04:00,99766.06065665417,-233.93934334572128
2023-09-13 15:00:00-04:00,99766.6276239775,-233.37237602238594
2023-09-14 15:00:00-04:00,99748.70868752159,-251.29131247829474
2023-09-15 13:00:00-04:00,99769.75773457618,-230.2422654237057
2023-09-18 15:00:00-04:00,99770.10937442821,-229.89062557167622
2023-09-19 15:00:00-04:00,99755.21636344041,-244.7836365594786
2023-09-20 14:00:00-04:00,99776.61380315248,-223.38619684742096
2023-09-21 15:00:00-04:00,99790.26660815427,-209.7333918456214
2023-09-22 15:00:00-04:00,99773.40871061618,-226.59128938371373
2023-09-25 15:00:00-04:00,99784.63092162878,-215.36907837111605
2023-09-26 15:00:00-04:00,99796.84220875375,-203.15779124614087
2023-09-27 15:00:00-04:00,99792.25248764356,-207.74751235631885
2023-09-28 11:00:00-04:00,99813.17778364356,-186.8222163563189
2023-09-29 15:00:00-04:00,99780.92670011627,-219.07329988361317
2023-10-02 11:00:00-04:00,99801.85218611626,-198.14781388361314
2023-10-03 15:00:00-04:00,99756.110173412,-243.8898265878722
2023-10-04 15:00:00-04:00,99777.267421412,-222.73257858787215
2023-10-05 10:00:00-04:00,99798.57120500729,-201.42879499259112
2023-10-06 10:00:00-04:00,99819.55754100729,-180.4424589925911
2023-10-09 13:00:00-04:00,99841.0186530073,-158.98134699259109
2023-10-10 11:00:00-04:00,99862.4727610073,-137.5272389925911
2023-10-11 15:00:00-04:00,99871.33120034944,-128.66879965045936
2023-10-12 14:00:00-04:00,99892.56513976156,-107.43486023834174
2023-10-13 15:00:00-04:00,99849.93257717407,-150.06742282582422
2023-10-16 15:00:00-04:00,99862.01278940363,-137.98721059627033
2023-10-17 15:00:00-04:00,99829.64085195912,-170.35914804078135
2023-10-18 15:00:00-04:00,99801.4340100883,-198.5659899116069
2023-10-19 12:00:00-04:00,99822.90104796473,-177.09895203518218
2023-10-20 10:00:00-04:00,99844.2109355712,-155.78906442870343
2023-10-23 11:00:00-04:00,99865.3588375712,-134.6411624287034
2023-10-24 15:00:00-04:00,99869.16351718888,-130.83648281102683
2023-10-25 12:00:00-04:00,99890.3620346094,-109.63796539051096
2023-10-26 12:00:00-04:00,99911.52223999632,-88.47776000358827
2023-10-27 15:00:00-04:00,99898.42155481296,-101.57844518695167
2023-10-30 15:00:00-04:00,99892.0326135892,-107.96738641070684
2023-10-31 15:00:00-04:00,99860.63219501331,-139.36780498659152
2023-11-01 14:00:00-04:00,99882.03845501332,-117.96154498659146
2023-11-02 15:00:00-04:00,99865.719477594,-134.28052240590765
2023-11-03 15:00:00-04:00,99874.43034869018,-125.56965130972682
2023-11-06 15:00:00-05:00,99876.89550023347,-123.1044997664354
2023-11-07 15:00:00-05:00,99890.25743931565,-109.74256068425179
2023-11-08 15:00:00-05:00,99888.36552847782,-111.63447152208401
2023-11-09 15:00:00-05:00,99856.22706669017,-143.77293330972645
2023-11-10 12:00:00-05:00,99877.29746669017,-122.70253330972653
2023-11-13 15:00:00-05:00,99865.39585662218,-134.6041433777129
2023-11-14 15:00:00-05:00,99867.99112415587,-132.0088758440197
2023-11-15 15:00:00-05:00,99872.65386198391,-127.34613801598542
2023-11-16 15:00:00-05:00,99873.40728966477,-126.59271033512138
2023-11-17 15:00:00-05:00,99877.15113136404,-122.84886863586127
2023-11-20 15:00:00-05:00,99898.00955136404,-101.99044863586116
2023-11-21 15:00:00-05:00,99896.74340196192,-103.25659803798072
2023-11-22 15:00:00-05:00,99899.43206115809,-100.56793884181985
2023-11-24 12:00:00-05:00,99899.70305207271,-100.29694792720267
2023-11-27 15:00:00-05:00,99898.87531883776,-101.12468116215567
2023-11-28 15:00:00-05:00,99883.74754132127,-116.25245867865227
2023-11-29 15:00:00-05:00,99853.97020846704,-146.02979153288138
2023-11-30 13:00:00-05:00,99874.77591103852,-125.22408896139571
2023-12-01 15:00:00-05:00,99852.98317488495,-147.01682511496506
2023-12-04 10:00:00-05:00,99874.1730221795,-125.82697782042393
2023-12-05 15:00:00-05:00,99884.35686400754,-115.6431359923896
2023-12-06 15:00:00-05:00,99905.05225837667,-94.94774162326337
2023-12-07 15:00:00-05:00,99880.49943017711,-119.50056982282344
2023-12-08 14:00:00-05:00,99901.3770341771,-98.6229658228233
2023-12-11 15:00:00-05:00,99914.6151346402,-85.3848653597157
2023-12-12 15:00:00-05:00,99933.3334821879,-66.66651781202512
2023-12-13 14:00:00-05:00,99954.8232021879,-45.17679781202505
2023-12-14 15:00:00-05:00,99938.2307611081,-61.76923889180918
2023-12-15 15:00:00-05:00,99937.83708047624,-62.16291952368276
2023-12-18 15:00:00-05:00,99947.6368807002,-52.36311929972757
2023-12-19 15:00:00-05:00,99954.09057346765,-45.90942653228085
2023-12-20 15:00:00-05:00,99910.20342231268,-89.7965776872498
2023-12-21 15:00:00-05:00,99899.00438200074,-100.99561799918739
2023-12-22 15:00:00-05:00,99891.01997428948,-108.98002571044516
2023-12-26 15:00:00-05:00,99896.90172923928,-103.09827076063527
2023-12-27 15:00:00-05:00,99896.31998840945,-103.68001159046925
2023-12-28 15:00:00-05:00,99901.81832369359,-98.18167630632595
2023-12-29 15:00:00-05:00,99887.75026822549,-112.24973177443228
2024-01-02 15:00:00-05:00,99908.69630701773,-91.30369298219065
2024-01-03 15:00:00-05:00,99895.0723861455,-104.92761385441618
2024-01-04 11:00:00-05:00,99915.89371814551,-84.10628185441621
2024-01-05 15:00:00-05:00,99913.4072307526,-86.59276924733757
2024-01-08 14:00:00-05:00,99934.8832167526,-65.11678324733745
2024-01-09 11:00:00-05:00,99955.6068567526,-44.39314324733742
2024-01-10 15:00:00-05:00,99937.21005607273,-62.789943927201534
2024-01-11 10:00:00-05:00,99957.82121823229,-42.17878176763344
2024-01-12 15:00:00-05:00,99959.52814058182,-40.47185941810337
2024-01-16 15:00:00-05:00,99949.72746046184,-50.27253953807943
2024-01-17 15:00:00-05:00,99920.93753888615,-79.06246111376437
2024-01-18 15:00:00-05:00,99933.65830607152,-66.34169392840138
2024-01-19 13:00:00-05:00,99955.21794807151,-44.7820519284013
2024-01-22 15:00:00-05:00,99940.96105148362,-59.0389485162837
2024-01-23 15:00:00-05:00,99931.38408299652,-68.61591700338616
2024-01-24 15:00:00-05:00,99938.139751572,-61.86024842790124
2024-01-25 15:00:00-05:00,99942.34497814068,-57.65502185921494
2024-01-26 15:00:00-05:00,99945.02751394792,-54.9724860519763
2024-01-29 15:00:00-05:00,99965.50363994791,-34.49636005197618
2024-01-30 15:00:00-05:00,99950.50046397271,-49.499536027181186
2024-01-31 15:00:00-05:00,99971.47478678015,-28.52521321974264
2024-02-01 15:00:00-05:00,99948.22674512689,-51.7732548730119
2024-02-02 12:00:00-05:00,99968.80293312689,-31.197066873011842
2024-02-05 10:00:00-05:00,99989.77199590634,-10.228004093567776
2024-02-06 15:00:00-05:00,99988.02725635265,-11.972743647257074
2024-02-07 15:00:00-05:00,99972.16371139724,-27.83628860266587
2024-02-08 15:00:00-05:00,99973.80584922367,-26.19415077623122
2024-02-09 15:00:00-05:00,99988.46300780796,-11.536992191948112
2024-02-12 15:00:00-05:00,99975.59946191234,-24.40053808756889
2024-02-13 15:00:00-05:00,99975.72380448782,-24.276195512083895
2024-02-14 15:00:00-05:00,99988.58805032785,-11.411949672051845
2024-02-15 15:00:00-05:00,99971.86998380756,-28.13001619234783
2024-02-16 15:00:00-05:00,99975.89878501532,-24.101214984589326
2024-02-20 15:00:00-05:00,99967.52904282935,-32.47095717055203
2024-02-21 15:00:00-05:00,99955.79257824867,-44.2074217512359
2024-02-22 14:00:00-05:00,99976.22573024867,-23.774269751235867
2024-02-23 11:00:00-05:00,99997.19258500572,-2.8074149941871624
2024-02-26 15:00:00-05:00,99997.77121516128,-2.22878483861815
2024-02-27 15:00:00-05:00,99993.06846934884,-6.931530651055525
2024-02-28 15:00:00-05:00,99988.92836328405,-11.071636715842557
2024-02-29 15:00:00-05:00,99990.30203395152,-9.697966048376076
2024-03-01 12:00:00-05:00,100011.46417795152,11.464177951623904
2024-03-04 15:00:00-05:00,100016.78882559999,16.788825600094327
2024-03-05 11:00:00-05:00,100037.60918408829,37.60918408839672
2024-03-06 15:00:00-05:00,100037.70419859579,37.70419859589518
2024-03-07 13:00:00-05:00,100059.04423059578,59.044230595895215
2024-03-08 15:00:00-05:00,100004.67325661259,4.673256612691823
2024-03-11 15:00:00-04:00,99992.54216448661,-7.457835513282921
2024-03-12 15:00:00-04:00,99963.67170696212,-36.32829303777796
2024-03-13 15:00:00-04:00,99965.20464170637,-34.795358293526924
2024-03-14 15:00:00-04:00,99958.58234381075,-41.41765618914778
2024-03-15 15:00:00-04:00,99964.64835733804,-35.351642661853155
2024-03-18 15:00:00-04:00,99955.14663532724,-44.853364672651026
2024-03-19 15:00:00-04:00,99924.48591679335,-75.51408320654431
2024-03-20 15:00:00-04:00,99888.73805087213,-111.26194912776009
2024-03-21 15:00:00-04:00,99901.41062887452,-98.58937112536049
2024-03-22 15:00:00-04:00,99894.13124467456,-105.86875532532036
2024-03-25 15:00:00-04:00,99898.05544434022,-101.94455565965345
2024-03-26 15:00:00-04:00,99875.63294114886,-124.36705885101509
2024-03-27 15:00:00-04:00,99866.4382284434,-133.56177155647399
2024-03-28 15:00:00-04:00,99858.68303581473,-141.3169641851481
2024-04-01 15:00:00-04:00,99845.4089429653,-154.59105703457817
2024-04-02 15:00:00-04:00,99832.86558905688,-167.13441094299642
2024-04-03 10:00:00-04:00,99853.52546105688,-146.4745389429964
2024-04-04 14:00:00-04:00,99875.03295680574,-124.96704319414616
2024-04-05 11:00:00-04:00,99895.47308480574,-104.52691519414611
2024-04-08 15:00:00-04:00,99895.40973114686,-104.59026885301424
2024-04-09 10:00:00-04:00,99916.29636175674,-83.70363824313625
2024-04-10 15:00:00-04:00,99917.76649378033,-82.23350621954094
2024-04-11 15:00:00-04:00,99882.8184678911,-117.18153210876295
2024-04-12 15:00:00-04:00,99856.99764146439,-143.00235853547755
2024-04-15 11:00:00-04:00,99877.73428779912,-122.26571220074447
2024-04-16 15:00:00-04:00,99873.78440971514,-126.21559028472751
2024-04-17 11:00:00-04:00,99894.33839973314,-105.66160026673099
2024-04-18 15:00:00-04:00,99904.75673011587,-95.24326988400756
2024-04-19 11:00:00-04:00,99926.07203356718,-73.92796643269781
2024-04-22 11:00:00-04:00,99946.73289981793,-53.26710018194787
2024-04-23 13:00:00-04:00,99968.18484981793,-31.815150181947782
2024-04-24 15:00:00-04:00,99955.3760164526,-44.62398354727465
2024-04-25 12:00:00-04:00,99976.2812224526,-23.71877754727471
2024-04-26 15:00:00-04:00,99983.98468626784,-16.015313732037686
2024-04-29 15:00:00-04:00,99977.14559004788,-22.85440995199363
2024-04-30 15:00:00-04:00,99927.8172359039,-72.18276409596473
2024-05-01 15:00:00-04:00,99935.2138234008,-64.78617659906422
2024-05-02 15:00:00-04:00,99909.35216505727,-90.64783494259554
2024-05-03 15:00:00-04:00,99909.13657561915,-90.86342438070787
2024-05-06 15:00:00-04:00,99923.19105945919,-76.8089405406758
2024-05-07 15:00:00-04:00,99922.45299325843,-77.54700674143558
2024-05-08 15:00:00-04:00,99924.43601500327,-75.56398499658451
2024-05-09 15:00:00-04:00,99914.34825458495,-85.65174541490082
2024-05-10 15:00:00-04:00,99902.28736443978,-97.71263556007186
2024-05-13 15:00:00-04:00,99900.46641050576,-99.533589494085
2024-05-14 15:00:00-04:00,99921.07047450576,-78.92952549408493
2024-05-15 15:00:00-04:00,99887.3908018067,-112.60919819314508
2024-05-16 15:00:00-04:00,99877.71064963513,-122.2893503647108
2024-05-17 15:00:00-04:00,99877.03295739758,-122.96704260226322
2024-05-20 15:00:00-04:00,99879.04800593987,-120.95199405997172
2024-05-21 15:00:00-04:00,99892.61332468611,-107.38667531372081
2024-05-22 15:00:00-04:00,99886.97522339037,-113.02477660946182
2024-05-23 14:00:00-04:00,99908.13258247856,-91.86741752127944
