entry_time,exit_time,symbol,signal,shares,entry_price,exit_price,gross_pnl,transaction_costs,net_pnl,portfolio_value,return_pct,cumulative_pnl
2025-01-03 09:30:00-05:00,2025-01-03 15:00:00-05:00,QQQ,BUY,1,515.463072,518.4563087382523,2.9932367382523353,0.01,2.9832367382523355,100003.76263181043,0.5787488765543103,3.7626318104382914
2025-01-06 09:30:00-05:00,2025-01-06 15:00:00-05:00,QQQ,BUY,1,526.1352059999999,524.3851229754049,-1.7500830245950283,0.01,-1.7600830245950283,100002.00254878584,-0.33453055498343304,2.0025487858432633
2025-01-13 09:30:00-05:00,2025-01-13 15:00:00-05:00,QQQ,BUY,1,502.160412,505.49890021995606,3.338488219956048,0.01,3.328488219956048,100005.33103700579,0.6628336564205399,5.3310370057993115
2025-01-15 09:30:00-05:00,2025-01-15 15:00:00-05:00,QQQ,BUY,1,514.9229640000001,516.4267146570686,1.5037506570685082,0.01,1.4937506570685082,100006.82478766286,0.2900920645420094,6.82478766286782
2025-01-22 09:30:00-05:00,2025-01-22 15:00:00-05:00,QQQ,BUY,1,531.9963779999999,531.4037192561487,-0.5926587438511888,0.01,-0.6026587438511888,100006.222128919,-0.11328249002687549,6.222128919016631
2025-01-23 09:30:00-05:00,2025-01-23 15:00:00-05:00,QQQ,BUY,1,529.325844,532.6134773045392,3.287633304539213,0.01,3.277633304539213,100009.49976222354,0.619209007399082,9.499762223555845
2025-01-24 09:30:00-05:00,2025-01-24 15:00:00-05:00,QQQ,BUY,1,533.446668,529.5440911817636,-3.902576818236412,0.01,-3.9125768182364116,100005.5871854053,-0.7334522929734395,5.587185405319433
2025-01-27 09:30:00-05:00,2025-01-27 15:00:00-05:00,QQQ,BUY,1,516.0631920000001,513.9472105578884,-2.1159814421116607,0.01,-2.1259814421116605,100003.46120396319,-0.41196145647831056,3.4612039632077725
2025-01-30 09:30:00-05:00,2025-01-30 15:00:00-05:00,QQQ,BUY,1,524.40486,523.0153969206159,-1.389463079384086,0.01,-1.399463079384086,100002.0617408838,-0.2668669164096012,2.0617408838236866
2025-01-31 09:30:00-05:00,2025-01-31 15:00:00-05:00,QQQ,BUY,1,529.2758339999999,522.1755648870226,-7.100269112977344,0.01,-7.110269112977344,99994.95147177082,-1.3433957600598376,-5.048528229153657
2025-02-03 09:30:00-05:00,2025-02-03 10:00:00-05:00,QQQ,BUY,1,513.622704,518.6552,5.032496000000037,0.01,5.022496000000038,99999.97396777083,0.97785708476003,-0.02603222915361947
2025-02-04 09:30:00-05:00,2025-02-04 15:00:00-05:00,QQQ,BUY,1,522.044388,524.4551089782043,2.4107209782042673,0.01,2.4007209782042676,100002.37468874903,0.45986912863897456,2.374688749050648
2025-02-05 09:30:00-05:00,2025-02-05 15:00:00-05:00,QQQ,BUY,1,522.20442,526.7446510697861,4.540231069786046,0.01,4.530231069786046,100006.90491981881,0.8675206291409877,6.904919818836694
2025-02-06 09:30:00-05:00,2025-02-06 15:00:00-05:00,QQQ,BUY,1,527.7455279999999,529.4741051789642,1.728577178964315,0.01,1.718577178964315,100008.62349699778,0.3256450481877537,8.62349699780101
2025-02-07 09:30:00-05:00,2025-02-07 15:00:00-05:00,QQQ,BUY,1,530.70612,522.8354329134174,-7.87068708658262,0.01,-7.88068708658262,100000.7428099112,-1.484943698516727,0.742809911218389
2025-02-10 09:30:00-05:00,2025-02-10 15:00:00-05:00,QQQ,BUY,1,528.025584,529.1141771645671,1.0885931645671008,0.01,1.0785931645671007,100001.82140307577,0.20426911067383066,1.8214030757854898
2025-02-11 09:30:00-05:00,2025-02-11 15:00:00-05:00,QQQ,BUY,1,527.7955380000001,527.8444311137773,0.048893113777239705,0.01,0.0388931137772397,100001.86029618954,0.007368973584850522,1.8602961895627295
2025-02-12 09:30:00-05:00,2025-02-12 15:00:00-05:00,QQQ,BUY,1,525.395058,528.2043591281744,2.809301128174411,0.01,2.7993011281744113,100004.65959731772,0.5327992879930004,4.659597317737141
2025-02-13 09:30:00-05:00,2025-02-13 15:00:00-05:00,QQQ,BUY,1,531.3562499999999,535.7728454309138,4.416595430913844,0.01,4.406595430913844,100009.06619274864,0.8293109248105852,9.066192748650986
2025-02-14 09:30:00-05:00,2025-02-14 15:00:00-05:00,QQQ,BUY,1,536.637306,538.0123975204959,1.375091520495971,0.01,1.365091520495971,100010.43128426913,0.2543787964856791,10.431284269146957
2025-02-26 09:30:00-05:00,2025-02-26 15:00:00-05:00,QQQ,BUY,1,517.1734140000001,514.377124575085,-2.7962894249151304,0.01,-2.8062894249151302,100007.62499484421,-0.5426205889452642,7.624994844231827
2025-02-28 09:30:00-05:00,2025-02-28 15:00:00-05:00,QQQ,BUY,1,500.290038,505.19190000000003,4.901862000000051,0.01,4.891862000000051,100012.51685684422,0.9778051986715856,12.516856844231878
2025-03-07 09:30:00-05:00,2025-03-07 15:00:00-05:00,QQQ,BUY,2,489.80794199999997,491.71165766846633,3.807431336932723,0.02,3.787431336932723,100016.30428818116,0.3866241246995463,16.3042881811646
2025-03-11 09:30:00-04:00,2025-03-11 15:00:00-04:00,QQQ,BUY,2,474.824946,471.57568486302745,-6.498522273945127,0.02,-6.518522273945127,100009.78576590722,-0.6864132064730575,9.785765907219474
2025-03-14 09:30:00-04:00,2025-03-14 15:00:00-04:00,QQQ,BUY,2,475.835148,479.5540891821636,7.437882364327152,0.02,7.417882364327152,100017.20364827155,0.7794592723452148,17.203648271546626
2025-03-17 09:30:00-04:00,2025-03-17 15:00:00-04:00,QQQ,BUY,2,481.73632799999996,482.63347330533895,1.7942906106779901,0.02,1.77429061067799,100018.97793888222,0.18415578269177058,18.977938882224617
2025-03-19 09:30:00-04:00,2025-03-19 14:00:00-04:00,QQQ,BUY,2,477.715524,482.3962,9.36135200000001,0.02,9.341352000000011,100028.31929088222,0.9777107431827995,28.319290882224628
2025-03-20 09:30:00-04:00,2025-03-20 15:00:00-04:00,QQQ,BUY,2,480.516084,479.254149170166,-2.52386965966798,0.02,-2.54386965966798,100025.77542122256,-0.26470182210050436,25.77542122255665
2025-03-21 09:30:00-04:00,2025-03-21 15:00:00-04:00,QQQ,BUY,2,475.62510599999996,480.2853,9.320388000000094,0.02,9.300388000000094,100035.07580922256,0.9777015429458947,35.07580922255674
2025-03-24 09:30:00-04:00,2025-03-24 15:00:00-04:00,QQQ,BUY,2,489.277836,490.38192361527695,2.208175230553934,0.02,2.188175230553934,100037.26398445311,0.22361274817217902,37.26398445311067
2025-03-25 09:30:00-04:00,2025-03-25 15:00:00-04:00,QQQ,BUY,2,491.74832999999995,493.3613277344531,3.2259954689062624,0.02,3.2059954689062624,100040.46997992201,0.32597929401267745,40.46997992201693
2025-03-27 09:30:00-04:00,2025-03-27 15:00:00-04:00,QQQ,BUY,2,483.676716,481.503699260148,-4.346033479704033,0.02,-4.366033479704033,100036.10394644231,-0.4513379841613084,36.1039464423129
2025-04-01 09:30:00-04:00,2025-04-01 11:00:00-04:00,QQQ,BUY,2,467.79353999999995,472.377,9.166920000000118,0.02,9.146920000000119,100045.25086644231,0.9776663440029676,45.250866442313026
2025-04-02 09:30:00-04:00,2025-04-02 12:00:00-04:00,QQQ,BUY,2,471.06419400000004,475.6797000000001,9.231012000000078,0.02,9.211012000000078,100054.46187844231,0.9776811862716186,54.46187844231311
2025-04-03 09:30:00-04:00,2025-04-03 15:00:00-04:00,QQQ,BUY,2,458.111604,450.629874025195,-14.963459949609955,0.02,-14.983459949609955,100039.4784184927,-1.6353504057506865,39.478418492703156
2025-04-04 09:30:00-04:00,2025-04-04 15:00:00-04:00,QQQ,BUY,2,439.127808,423.1153769246151,-32.02486215076988,0.02,-32.04486215076988,100007.43355634193,-3.648694248801693,7.433556341933276
2025-04-07 09:30:00-04:00,2025-04-07 10:00:00-04:00,QQQ,BUY,2,416.97337799999997,421.0589,8.171044000000052,0.02,8.151044000000052,100015.58460034193,0.9774058045499553,15.584600341933328
2025-04-08 09:30:00-04:00,2025-04-08 15:00:00-04:00,QQQ,BUY,2,440.658114,416.12677464507095,-49.06267870985812,0.02,-49.08267870985812,99966.50192163207,-5.5692471272477375,-33.49807836792479
2025-04-09 09:30:00-04:00,2025-04-09 13:00:00-04:00,QQQ,BUY,2,421.374258,425.5029,8.257284000000027,0.02,8.237284000000027,99974.73920563207,0.9774308519814738,-25.260794367924763
2025-04-11 09:30:00-04:00,2025-04-11 12:00:00-04:00,QQQ,BUY,2,448.499682,452.89410000000004,8.78883600000006,0.02,8.76883600000006,99983.50804163207,0.9775743832077077,-16.491958367924703
2025-04-15 09:30:00-04:00,2025-04-15 15:00:00-04:00,QQQ,BUY,2,460.602102,457.89842031593685,-5.407363368126312,0.02,-5.427363368126311,99978.08067826394,-0.5891596395847876,-21.919321736051014
2025-04-22 09:30:00-04:00,2025-04-22 12:00:00-04:00,QQQ,BUY,2,441.358254,445.6827,8.648892000000046,0.02,8.628892000000047,99986.70957026393,0.9775383061035998,-13.290429736050967
2025-04-23 09:30:00-04:00,2025-04-23 15:00:00-04:00,QQQ,BUY,2,461.03218799999996,454.25914817036596,-13.546079659268003,0.02,-13.566079659268002,99973.14349060466,-1.4712725068198496,-26.85650939531897
2025-04-24 09:30:00-04:00,2025-04-24 12:00:00-04:00,QQQ,BUY,2,460.862154,465.3777,9.031092000000058,0.02,9.011092000000058,99982.15458260466,0.9776341929782391,-17.84541739531891
2025-04-29 09:30:00-04:00,2025-04-29 15:00:00-04:00,QQQ,BUY,2,472.04438999999996,475.3149370125975,6.541094025195093,0.02,6.521094025195094,99988.67567662986,0.6907288978897825,-11.324323370123818
2025-05-05 09:30:00-04:00,2025-05-05 15:00:00-04:00,QQQ,BUY,2,485.837148,485.8528294341132,0.03136286822632428,0.02,0.01136286822632428,99988.6870394981,0.001169411218666659,-11.312960501897493
2025-05-07 09:30:00-04:00,2025-05-07 15:00:00-04:00,QQQ,BUY,2,483.026586,483.243351329734,0.43353065946803326,0.02,0.41353065946803325,99989.10057015756,0.042806200678572305,-10.89942984242946
2025-05-09 09:30:00-04:00,2025-05-09 15:00:00-04:00,QQQ,BUY,2,491.00818200000003,487.9624075184963,-6.091548963007426,0.02,-6.111548963007426,99982.98902119456,-0.6223469574492168,-17.010978805436885
2025-05-13 09:30:00-04:00,2025-05-13 13:00:00-04:00,QQQ,BUY,1,512.20242,517.221,5.018580000000043,0.01,5.008580000000043,99987.99760119455,0.9778516860580322,-12.002398805436842
2025-05-14 09:30:00-04:00,2025-05-14 15:00:00-04:00,QQQ,BUY,1,517.20342,518.5962807438513,1.3928607438512017,0.01,1.3828607438512017,99989.3804619384,0.2673726990922066,-10.61953806158564
2025-05-19 09:30:00-04:00,2025-05-19 15:00:00-04:00,QQQ,BUY,1,518.113602,521.9256148770246,3.8120128770245856,0.01,3.802012877024586,99993.18247481543,0.733818387000113,-6.817525184561054
2025-05-21 09:30:00-04:00,2025-05-21 15:00:00-04:00,QQQ,BUY,1,518.673714,512.9574085182963,-5.716305481703671,0.01,-5.726305481703671,99987.45616933373,-1.1040284724557432,-12.543830666264725
2025-05-22 09:30:00-04:00,2025-05-22 15:00:00-04:00,QQQ,BUY,1,516.50328,513.9172165566887,-2.586063443311332,0.01,-2.5960634433113317,99984.86010589042,-0.5026228378087612,-15.139894109576057
2025-05-23 09:30:00-04:00,2025-05-23 15:00:00-04:00,QQQ,BUY,1,507.261432,509.16816636672667,1.9067343667266528,0.01,1.8967343667266527,99986.75684025715,0.37391653436933336,-13.243159742849404
2025-05-27 09:30:00-04:00,2025-05-27 15:00:00-04:00,QQQ,BUY,1,517.1034,521.0957808438313,3.99238084383137,0.01,3.98238084383137,99990.73922110099,0.7701324036607321,-9.260778899018034
2025-06-02 09:30:00-04:00,2025-06-02 15:00:00-04:00,QQQ,BUY,1,517.85355,522.9275,5.073949999999968,0.01,5.063949999999968,99995.80317110098,0.9778729913119196,-4.196828899018065
2025-06-03 09:30:00-04:00,2025-06-03 15:00:00-04:00,QQQ,BUY,1,524.80494,527.3245350929814,2.519595092981376,0.01,2.5095950929813764,99998.31276619397,0.4781957831763886,-1.687233806036689
2025-06-04 09:30:00-04:00,2025-06-04 15:00:00-04:00,QQQ,BUY,1,528.695718,528.6542691461708,-0.041448853829251675,0.01,-0.05144885382925168,99998.26131734013,-0.009731278706753527,-1.7386826598659406
2025-06-06 09:30:00-04:00,2025-06-06 15:00:00-04:00,QQQ,BUY,1,531.146208,529.7440511897621,-1.4021568102378978,0.01,-1.4121568102378979,99996.84916052989,-0.26586969632246676,-3.1508394701038385
2025-06-10 09:30:00-04:00,2025-06-10 15:00:00-04:00,QQQ,BUY,1,531.7863359999999,534.1531693661268,2.3668333661269116,0.01,2.356833366126912,99999.20599389602,0.44319178711032403,-0.7940061039769266
2025-06-12 09:30:00-04:00,2025-06-12 15:00:00-04:00,QQQ,BUY,1,531.8263440000001,533.5532893421315,1.7269453421314438,0.01,1.7169453421314438,100000.92293923815,0.32283946846594036,0.9229392381545172
2025-06-13 09:30:00-04:00,2025-06-13 15:00:00-04:00,QQQ,BUY,1,528.7857359999999,526.8246350729854,-1.9611009270145132,0.01,-1.9711009270145132,99998.95183831114,-0.3727598520196304,-1.048161688859996
2025-06-16 09:30:00-04:00,2025-06-16 15:00:00-04:00,QQQ,BUY,1,533.816742,534.1631673665266,0.3464253665266597,0.01,0.33642536652665966,99999.28826367766,0.06302263306059061,-0.7117363223333364
2025-06-17 09:30:00-04:00,2025-06-17 15:00:00-04:00,QQQ,BUY,1,532.516482,528.8942211557688,-3.622260844231164,0.01,-3.6322608442311637,99995.65600283344,-0.682093600293702,-4.3439971665645
2025-06-18 09:30:00-04:00,2025-06-18 15:00:00-04:00,QQQ,BUY,1,530.3860559999999,528.8542291541692,-1.5318268458307784,0.01,-1.5418268458307784,99994.1141759876,-0.29069897829870145,-5.885824012395278
2025-06-23 09:30:00-04:00,2025-06-23 15:00:00-04:00,QQQ,BUY,1,528.265632,531.5936812637473,3.328049263747289,0.01,3.318049263747289,99997.43222525135,0.6281024285424817,-2.567774748647989
2025-06-24 09:30:00-04:00,2025-06-24 15:00:00-04:00,QQQ,BUY,1,537.097398,539.6220755848831,2.5246775848830794,0.01,2.5146775848830796,99999.94690283624,0.46819768523307564,-0.05309716376490936
2025-06-25 09:30:00-04:00,2025-06-25 15:00:00-04:00,QQQ,BUY,1,542.7785339999999,541.0617876424715,-1.71674635752845,0.01,-1.72674635752845,99998.22015647871,-0.31813092253358166,-1.7798435212933594
2025-06-27 09:30:00-04:00,2025-06-27 15:00:00-04:00,QQQ,BUY,1,548.689716,548.1103779244152,-0.5793380755848148,0.01,-0.5893380755848148,99997.63081840312,-0.10740825978681452,-2.369181596878174
2025-07-01 09:30:00-04:00,2025-07-01 15:00:00-04:00,QQQ,BUY,1,550.0399859999999,546.870625874825,-3.169360125174876,0.01,-3.1793601251748758,99994.45145827795,-0.5780234539484692,-5.54854172205305
2025-07-02 09:30:00-04:00,2025-07-02 15:00:00-04:00,QQQ,BUY,1,547.5094799999999,550.6998600279943,3.1903800279943653,0.01,3.1803800279943655,99997.63183830594,0.5808812713150402,-2.368161694058685
2025-07-03 09:30:00-04:00,2025-07-03 12:00:00-04:00,QQQ,BUY,1,554.86095,556.0487902419516,1.1878402419515623,0.01,1.1778402419515623,99998.8096785479,0.21227665092516645,-1.1903214521071226
2025-07-07 09:30:00-04:00,2025-07-07 15:00:00-04:00,QQQ,BUY,1,553.6807140000001,551.9496100779844,-1.7311039220156772,0.01,-1.7411039220156772,99997.06857462588,-0.31445991850380345,-2.9314253741228
2025-07-09 09:30:00-04:00,2025-07-09 15:00:00-04:00,QQQ,BUY,1,557.1614099999999,556.1487702459508,-1.0126397540491325,0.01,-1.0226397540491325,99996.04593487183,-0.18354461305012718,-3.9540651281719326
2025-07-11 09:30:00-04:00,2025-07-11 15:00:00-04:00,QQQ,BUY,1,554.5408859999999,554.0991801639673,-0.44170583603261093,0.01,-0.45170583603261094,99995.59422903579,-0.08145582182241672,-4.405770964204543
2025-07-17 09:30:00-04:00,2025-07-17 15:00:00-04:00,QQQ,BUY,1,559.331844,561.6876624675065,2.355818467506424,0.01,2.345818467506424,99997.9400475033,0.41939655191640113,-2.059952496698119
2025-07-21 09:30:00-04:00,2025-07-21 15:00:00-04:00,QQQ,BUY,1,565.022982,564.0471905618876,-0.9757914381123101,0.01,-0.9857914381123101,99996.95425606519,-0.17446926399753243,-3.045743934810429
2025-07-25 09:30:00-04:00,2025-07-25 15:00:00-04:00,QQQ,BUY,1,565.7931359999999,566.2767446510697,0.48360865106985784,0.01,0.47360865106985783,99997.42786471626,0.08370703370813921,-2.572135283740571
2025-07-28 09:30:00-04:00,2025-07-28 15:00:00-04:00,QQQ,BUY,1,568.983774,568.0763847230554,-0.9073892769446275,0.01,-0.9173892769446275,99996.51047543931,-0.16123294175777803,-3.489524560685198
2025-08-04 09:30:00-04:00,2025-08-04 15:00:00-04:00,QQQ,BUY,1,562.8725519999999,563.9872025594881,1.1146505594881546,0.01,1.1046505594881546,99997.6151259988,0.19625234088304855,-2.3848740011970433
2025-08-05 09:30:00-04:00,2025-08-05 15:00:00-04:00,QQQ,BUY,1,566.183214,560.0779844031194,-6.1052295968805765,0.01,-6.115229596880576,99991.49989640192,-1.0800796360028746,-8.500103598077619
2025-08-06 09:30:00-04:00,2025-08-06 15:00:00-04:00,QQQ,BUY,1,562.042386,567.5492999999999,5.506913999999938,0.01,5.496913999999938,99996.99681040192,0.9780248139505867,-3.0031895980776806
2025-08-07 09:30:00-04:00,2025-08-07 15:00:00-04:00,QQQ,BUY,1,573.034584,569.1361727654469,-3.898411234553123,0.01,-3.908411234553123,99993.08839916736,-0.6820550353646933,-6.911600832630803
2025-08-08 09:30:00-04:00,2025-08-08 15:00:00-04:00,QQQ,BUY,1,572.954568,574.4551089782044,1.5005409782044126,0.01,1.4905409782044126,99994.57894014557,0.2601499423256911,-5.421059854426391
2025-08-11 09:30:00-04:00,2025-08-11 15:00:00-04:00,QQQ,BUY,1,575.475072,572.635472905419,-2.83959909458099,0.01,-2.8495990945809897,99991.72934105099,-0.49517333299555844,-8.27065894900738
2025-08-14 09:30:00-04:00,2025-08-14 15:00:00-04:00,QQQ,BUY,1,580.336044,579.7540491901619,-0.5819948098380792,0.01,-0.5919948098380792,99991.13734624114,-0.10200896807265675,-8.86265375884546
2025-08-22 09:30:00-04:00,2025-08-22 10:00:00-04:00,QQQ,BUY,1,564.822942,570.3571000000001,5.534158000000048,0.01,5.524158000000048,99996.66150424114,0.9780335728643345,-3.3384957588454114
2025-08-25 09:30:00-04:00,2025-08-25 15:00:00-04:00,QQQ,BUY,1,571.044186,570.2359528094381,-0.8082331905618503,0.01,-0.8182331905618503,99995.84327105059,-0.14328719398989737,-4.1567289494072615
2025-08-26 09:30:00-04:00,2025-08-26 15:00:00-04:00,QQQ,BUY,1,570.5240819999999,572.5454909018196,2.0214089018196546,0.01,2.011408901819655,99997.8546799524,0.3525546011604915,-2.1453200475876066
2025-09-02 09:30:00-04:00,2025-09-02 15:00:00-04:00,QQQ,BUY,1,564.6129,565.5268946210758,0.913994621075858,0.01,0.903994621075858,99998.75867457347,0.16010874372084982,-1.2413254265117486
2025-09-08 09:30:00-04:00,2025-09-08 15:00:00-04:00,QQQ,BUY,1,579.955968,578.7042591481704,-1.2517088518295623,0.01,-1.2617088518295623,99997.49696572164,-0.21755252492367871,-2.503034278341311
2025-09-11 09:30:00-04:00,2025-09-11 15:00:00-04:00,QQQ,BUY,1,583.3666499999999,583.9832033593282,0.6165533593282362,0.01,0.6065533593282362,99998.10351908096,0.10397463744769027,-1.8964809190130747
2025-09-12 09:30:00-04:00,2025-09-12 15:00:00-04:00,QQQ,BUY,1,585.2070180000001,586.5426914617076,1.335673461707529,0.01,1.325673461707529,99999.42919254267,0.22653068417363525,-0.5708074573055457
2025-09-15 09:30:00-04:00,2025-09-15 15:00:00-04:00,QQQ,BUY,1,590.5480859999999,591.5816836632674,1.0335976632675283,0.01,1.0235976632675283,100000.45279020593,0.17333011274335558,0.4527902059619826
2025-09-18 09:30:00-04:00,2025-09-18 15:00:00-04:00,QQQ,BUY,1,595.439064,595.250949810038,-0.18811418996199336,0.01,-0.19811418996199337,100000.25467601597,-0.03327195038751998,0.25467601599998924
2025-09-19 09:30:00-04:00,2025-09-19 15:00:00-04:00,QQQ,BUY,1,597.949566,599.3401319736054,1.3905659736053622,0.01,1.3805659736053622,100001.63524198958,0.23088334737671876,1.6352419896053514
2025-09-22 09:30:00-04:00,2025-09-22 15:00:00-04:00,QQQ,BUY,1,599.2898339999999,602.119576084783,2.8297420847831063,0.01,2.8197420847831065,100004.45498407437,0.470513919110316,4.454984074388458
