entry_time,exit_time,symbol,signal,shares,entry_price,exit_price,gross_pnl,transaction_costs,net_pnl,portfolio_value,return_pct,cumulative_pnl
2023-01-04 09:30:00-05:00,2023-01-04 10:00:00-05:00,TQQQ,SELL,58,17.08658268346331,16.71402,21.60863564087184,0.58,21.02863564087184,100308.3621817984,2.121914546518433,308.3621817984431
2023-01-05 09:30:00-05:00,2023-01-05 15:00:00-05:00,TQQQ,SELL,60,16.56668666266747,16.343268,13.405119760048194,0.6,12.805119760048195,100321.16730155844,1.2882398696439554,321.16730155849126
2023-01-06 09:30:00-05:00,2023-01-06 15:00:00-05:00,TQQQ,SELL,61,16.316736652669466,17.663532,-82.15451618716259,0.61,-82.76451618716258,100238.40278537128,-8.315359720588237,238.40278537132866
2023-01-09 09:30:00-05:00,2023-01-09 15:00:00-05:00,TQQQ,BUY,53,18.613722,18.01639672065587,-31.658239805238875,0.53,-32.18823980523887,100206.21454556604,-3.2627825823557997,206.21454556608978
2023-01-10 09:30:00-05:00,2023-01-10 15:00:00-05:00,TQQQ,BUY,55,18.133626,18.47630473905219,18.84733064787042,0.55,18.29733064787042,100224.5118762139,1.8345957893484155,224.5118762139602
2023-01-11 09:30:00-05:00,2023-01-11 13:00:00-05:00,TQQQ,BUY,53,18.75375,19.1625,21.663750000000068,0.53,21.133750000000067,100245.6456262139,2.126241418382997,245.64562621396027
2023-01-12 09:30:00-05:00,2023-01-12 15:00:00-05:00,TQQQ,SELL,53,18.826234753049388,19.713942,-47.04848408838242,0.53,-47.578484088382424,100198.06714212551,-4.768384431226776,198.06714212557785
2023-01-13 09:30:00-05:00,2023-01-13 13:00:00-05:00,TQQQ,BUY,51,19.343868,19.76548,21.502211999999982,0.51,20.99221199999998,100219.05935412551,2.12786811820676,219.05935412557784
2023-01-17 09:30:00-05:00,2023-01-17 15:00:00-05:00,TQQQ,BUY,49,20.15403,20.205958808238353,2.5445116036793785,0.49,2.0545116036793782,100221.11386572919,0.2080418072135184,221.1138657292572
2023-01-18 09:30:00-05:00,2023-01-18 15:00:00-05:00,TQQQ,BUY,48,20.70414,19.436112777444514,-60.86530668266329,0.48,-61.345306682663285,100159.76855904653,-6.172809991409858,159.76855904659394
2023-01-19 09:30:00-05:00,2023-01-19 11:00:00-05:00,TQQQ,SELL,52,19.01619676064787,18.601559999999996,21.561111553689415,0.52,21.041111553689415,100180.80967060021,2.127853249211372,180.80967060028334
2023-01-20 09:30:00-05:00,2023-01-20 11:00:00-05:00,TQQQ,BUY,51,19.293858,19.714380000000002,21.446622000000094,0.51,20.936622000000092,100201.7462926002,2.1277341213976064,201.74629260028343
2023-01-23 09:30:00-05:00,2023-01-23 11:00:00-05:00,TQQQ,BUY,47,21.074214,21.533540000000002,21.588322000000037,0.47000000000000003,21.11832200000004,100222.8646146002,2.1321127326504365,222.86461460028346
2023-01-24 09:30:00-05:00,2023-01-24 15:00:00-05:00,TQQQ,BUY,46,21.494297999999997,21.605678864227155,5.123519754449262,0.46,4.663519754449262,100227.52813435465,0.4716639930606614,227.5281343547327
2023-01-25 09:30:00-05:00,2023-01-25 15:00:00-05:00,TQQQ,SELL,49,20.08598280343931,21.434286,-66.06685663147377,0.49,-66.55685663147376,100160.97127772318,-6.762443291189653,160.97127772325894
2023-01-26 09:30:00-05:00,2023-01-26 15:00:00-05:00,TQQQ,SELL,45,21.965606878624275,22.684535999999998,-32.35181046190753,0.45,-32.801810461907536,100128.16946726126,-3.318502081019564,128.1694672613514
2023-01-27 09:30:00-05:00,2023-01-27 12:00:00-05:00,TQQQ,BUY,43,22.80456,23.3016,21.372720000000083,0.43,20.942720000000083,100149.11218726127,2.1357132082355545,149.1121872613515
2023-01-30 09:30:00-05:00,2023-01-30 15:00:00-05:00,TQQQ,BUY,44,22.764552000000002,21.905618876224757,-37.793057446110765,0.44,-38.23305744611076,100110.87912981516,-3.8170446920073124,110.87912981524073
2023-01-31 09:30:00-05:00,2023-01-31 11:00:00-05:00,TQQQ,BUY,45,22.044407999999997,22.524879999999996,21.62123999999995,0.45,21.17123999999995,100132.05036981516,2.1342011089615065,132.05036981524069
2023-02-01 09:30:00-05:00,2023-02-01 14:00:00-05:00,TQQQ,BUY,43,22.894578,23.39358,21.457086000000036,0.43,21.027086000000036,100153.07745581516,2.135885623224856,153.0774558152407
2023-02-02 09:30:00-05:00,2023-02-02 15:00:00-05:00,TQQQ,SELL,38,25.89482103579284,26.965392,-40.681696639872094,0.38,-41.061696639872096,100112.0157591753,-4.1729230826254895,112.01575917536861
2023-02-03 09:30:00-05:00,2023-02-03 10:00:00-05:00,TQQQ,BUY,38,26.175234,26.74574,21.679228000000066,0.38,21.299228000000067,100133.3149871753,2.1413600352149733,133.31498717536869
2023-02-06 09:30:00-05:00,2023-02-06 15:00:00-05:00,TQQQ,BUY,39,25.095018,24.875024995001,-8.579727194961034,0.39,-8.969727194961035,100124.34525998034,-0.9164887030525377,124.34525998040765
2023-02-07 09:30:00-05:00,2023-02-07 15:00:00-05:00,TQQQ,SELL,40,24.78504299140172,26.425284,-65.60964034393123,0.4,-66.00964034393124,100058.3356196364,-6.658213218233161,58.33561963647641
2023-02-08 09:30:00-05:00,2023-02-08 10:00:00-05:00,TQQQ,SELL,38,25.96480703859228,25.398659999999996,21.51358746650679,0.38,21.133587466506793,100079.46920710291,2.1419263303812186,79.4692071029832
2023-02-09 09:30:00-05:00,2023-02-09 11:00:00-05:00,TQQQ,SELL,38,25.754849030193963,25.19328,21.33962314737054,0.38,20.95962314737054,100100.42883025028,2.1416123602484483,100.42883025035374
2023-02-10 09:30:00-05:00,2023-02-10 15:00:00-05:00,TQQQ,BUY,42,23.824764,23.815236952609478,-0.40013599040185,0.42,-0.8201359904018499,100099.60869425988,-0.0819611367001169,99.60869425995189
2023-02-13 09:30:00-05:00,2023-02-13 13:00:00-05:00,TQQQ,BUY,40,24.484896,25.018559999999997,21.346559999999926,0.4,20.946559999999927,100120.55525425987,2.138722582280922,120.55525425995182
2023-02-14 09:30:00-05:00,2023-02-14 15:00:00-05:00,TQQQ,BUY,39,25.215042,25.494901019796043,10.914501772045647,0.39,10.524501772045646,100131.07975603192,1.0702303006120006,131.07975603199748
2023-02-15 09:30:00-05:00,2023-02-15 11:00:00-05:00,TQQQ,BUY,39,25.095018,25.64198,21.331518000000024,0.39,20.941518000000023,100152.02127403193,2.139715540351478,152.0212740319975
2023-02-16 09:30:00-05:00,2023-02-16 10:00:00-05:00,TQQQ,BUY,39,25.085015999999996,25.63176,21.323016000000152,0.39,20.93301600000015,100172.95429003192,2.1396996517762,172.95429003199766
2023-02-17 09:30:00-05:00,2023-02-17 15:00:00-05:00,TQQQ,SELL,42,23.675264947010596,24.044808,-15.520808225554937,0.42,-15.940808225554937,100157.01348180637,-1.6031206148648698,157.0134818064427
2023-02-21 09:30:00-05:00,2023-02-21 13:00:00-05:00,TQQQ,SELL,43,23.095380923815238,22.5918,21.653979724055272,0.43,21.223979724055273,100178.23746153043,2.137141298701307,178.237461530498
2023-02-22 09:30:00-05:00,2023-02-22 15:00:00-05:00,TQQQ,BUY,44,22.474494,22.345530893821238,-5.674376671865545,0.44,-6.1143766718655455,100172.12308485857,-0.6183147268132595,172.12308485863244
2023-02-23 09:30:00-05:00,2023-02-23 10:00:00-05:00,TQQQ,SELL,43,23.065386922615478,22.56246,21.625857672465468,0.43,21.19585767246547,100193.31894253104,2.1370849934980454,193.31894253109792
2023-02-24 09:30:00-05:00,2023-02-24 15:00:00-05:00,TQQQ,SELL,46,21.645670865826833,21.764352000000002,-5.459332171965777,0.46,-5.9193321719657765,100187.39961035908,-0.5944890087759985,187.39961035913214
2023-02-27 09:30:00-05:00,2023-02-27 15:00:00-05:00,TQQQ,BUY,44,22.584515999999997,22.225554889022195,-15.794288883023285,0.44,-16.234288883023286,100171.16532147606,-1.6336905824229395,171.16532147610886
2023-02-28 09:30:00-05:00,2023-02-28 15:00:00-05:00,TQQQ,BUY,44,22.284456000000002,22.125574885022996,-6.990769058988292,0.44,-7.430769058988292,100163.73455241707,-0.7578426638595379,163.73455241712057
2023-03-02 09:30:00-05:00,2023-03-02 13:00:00-05:00,TQQQ,BUY,47,21.224244,21.68684,21.742012000000063,0.47000000000000003,21.272012000000064,100185.00656441707,2.1324481569284703,185.00656441712064
2023-03-03 09:30:00-05:00,2023-03-03 14:00:00-05:00,TQQQ,BUY,43,22.814562,23.31182,21.382094000000095,0.43,20.952094000000095,100205.95865841706,2.1357324326454403,205.95865841712074
2023-03-06 09:30:00-05:00,2023-03-06 11:00:00-05:00,TQQQ,BUY,41,23.884776,24.405359999999998,21.34394399999998,0.41000000000000003,20.93394399999998,100226.89260241707,2.1376964138160623,226.8926024171207
2023-03-07 09:30:00-05:00,2023-03-07 15:00:00-05:00,TQQQ,BUY,42,23.60472,22.66546690661868,-39.44862992201549,0.42,-39.868629922015494,100187.02397249505,-4.021454579343967,187.02397249510523
2023-03-08 09:30:00-05:00,2023-03-08 15:00:00-05:00,TQQQ,SELL,44,22.705458908218358,23.014602,-13.602296038392268,0.44,-14.042296038392267,100172.98167645666,-1.4055786895640632,172.98167645671296
2023-03-09 09:30:00-05:00,2023-03-09 15:00:00-05:00,TQQQ,BUY,42,23.564711999999997,21.745650869826036,-76.40056746730633,0.42,-76.82056746730633,100096.16110898936,-7.761864987672926,96.16110898940663
2023-03-10 09:30:00-05:00,2023-03-10 13:00:00-05:00,TQQQ,SELL,47,21.225754849030196,20.76294,21.75229790441918,0.47000000000000003,21.28229790441918,100117.44340689377,2.133327423457378,117.44340689382581
2023-03-13 09:30:00-04:00,2023-03-13 11:00:00-04:00,TQQQ,BUY,47,21.10422,21.5642,21.61905999999991,0.47000000000000003,21.14905999999991,100138.59246689377,2.1321801990312745,138.59246689382573
2023-03-14 09:30:00-04:00,2023-03-14 11:00:00-04:00,TQQQ,BUY,44,22.414482,22.903019999999998,21.495671999999928,0.44,21.055671999999927,100159.64813889377,2.1349500737960323,159.64813889382566
2023-03-15 09:30:00-04:00,2023-03-15 15:00:00-04:00,TQQQ,SELL,45,22.145570885822835,23.144628,-44.95757013797247,0.45,-45.40757013797247,100114.24056875579,-4.556473704740413,114.24056875585319
2023-03-16 09:30:00-04:00,2023-03-16 10:00:00-04:00,TQQQ,BUY,42,23.294658,23.80238,21.324324000000047,0.42,20.904324000000045,100135.1448927558,2.136635790059683,135.14489275585322
2023-03-17 09:30:00-04:00,2023-03-17 15:00:00-04:00,TQQQ,BUY,39,25.155029999999996,24.575084983003396,-22.617855662867402,0.39,-23.007855662867403,100112.13703709292,-2.3452367856313434,112.13703709298582
2023-03-20 09:30:00-04:00,2023-03-20 15:00:00-04:00,TQQQ,SELL,41,24.0751849630074,24.824964,-30.74094051669672,0.41000000000000003,-31.15094051669672,100080.98609657622,-3.155859604651169,80.9860965762891
2023-03-21 09:30:00-04:00,2023-03-21 15:00:00-04:00,TQQQ,BUY,39,25.535106,25.874825034993002,13.24904236472711,0.39,12.85904236472711,100093.84513894095,1.2912381683201268,93.84513894101622
2023-03-22 09:30:00-04:00,2023-03-22 14:00:00-04:00,TQQQ,BUY,38,25.785156,26.347160000000002,21.356152000000066,0.38,20.976152000000067,100114.82129094095,2.1407820840797,114.82129094101629
2023-03-23 09:30:00-04:00,2023-03-23 10:00:00-04:00,TQQQ,BUY,38,25.795157999999997,26.357379999999996,21.36443599999994,0.38,20.984435999999942,100135.80572694095,2.140797121692368,135.80572694101622
2023-03-24 09:30:00-04:00,2023-03-24 15:00:00-04:00,TQQQ,SELL,39,25.40491901619676,25.835165999999997,-16.779632368326226,0.39,-17.169632368326226,100118.63609457262,-1.732920240850048,118.63609457268998
2023-03-27 09:30:00-04:00,2023-03-27 15:00:00-04:00,TQQQ,BUY,38,26.065212,25.25494901019796,-30.789993612477424,0.38,-31.169993612477423,100087.46610096014,-3.146964581765295,87.46610096021256
2023-03-28 09:30:00-04:00,2023-03-28 15:00:00-04:00,TQQQ,SELL,40,24.63507298540292,24.864971999999998,-9.195960583883078,0.4,-9.595960583883079,100077.87014037625,-0.973810853896089,77.87014037632947
2023-03-29 09:30:00-04:00,2023-03-29 15:00:00-04:00,TQQQ,BUY,38,25.925184,26.224755048990204,11.38369986162769,0.38,11.00369986162769,100088.87384023788,1.1169488671332182,88.87384023795717
2023-03-30 09:30:00-04:00,2023-03-30 15:00:00-04:00,TQQQ,BUY,37,26.915382,26.924615076984605,0.3416238484303342,0.37,-0.028376151569665775,100088.8454640863,-0.0028493855870088424,88.84546408638751
2023-03-31 09:30:00-04:00,2023-03-31 14:00:00-04:00,TQQQ,BUY,36,27.285456,27.88016,21.409344000000004,0.36,21.049344000000005,100109.8948080863,2.1429145255992794,109.89480808638751
2023-04-03 09:30:00-04:00,2023-04-03 15:00:00-04:00,TQQQ,BUY,36,27.80556,28.054389122175564,8.957848398320323,0.36,8.597848398320323,100118.49265648462,0.8589257766272806,118.49265648470784
2023-04-04 09:30:00-04:00,2023-04-04 15:00:00-04:00,TQQQ,SELL,35,28.124375124975003,27.511139999999997,21.463229374125206,0.35000000000000003,21.113229374125204,100139.60588585875,2.1448836544614323,139.60588585883303
2023-04-05 09:30:00-04:00,2023-04-05 10:00:00-04:00,TQQQ,SELL,36,27.23455308938212,26.640719999999998,21.37799121775643,0.36,21.017991217756432,100160.6238770765,2.1437219383259896,160.62387707658945
