side,date,entry_time,exit_time,entry,exit,pnl,cum_pnl,net_pnl,cumulative_pnl
buy,2023-05-18,2023-05-18 09:30:00-04:00,2023-05-18 15:00:00-04:00,332.97,337.23,4.259999999999991,36.47047999999995,4.259999999999991,36.47047999999995
sell,2023-05-19,2023-05-19 09:30:00-04:00,2023-05-19 15:00:00-04:00,337.41,336.47,0.9399999999999977,37.41047999999995,0.9399999999999977,37.41047999999995
buy,2023-05-22,2023-05-22 09:30:00-04:00,2023-05-22 15:00:00-04:00,338.23,337.66,-0.5699999999999932,36.84047999999996,-0.5699999999999932,36.84047999999996
buy,2023-05-23,2023-05-23 09:30:00-04:00,2023-05-23 15:00:00-04:00,336.72,333.32,-3.400000000000034,33.44047999999992,-3.400000000000034,33.44047999999992
buy,2023-05-24,2023-05-24 09:30:00-04:00,2023-05-24 15:00:00-04:00,331.41,331.65,0.23999999999995225,33.680479999999875,0.23999999999995225,33.680479999999875
sell,2023-05-25,2023-05-25 09:30:00-04:00,2023-05-25 15:00:00-04:00,337.27,339.75,-2.480000000000018,31.200479999999857,-2.480000000000018,31.200479999999857
buy,2023-05-26,2023-05-26 09:30:00-04:00,2023-05-26 15:00:00-04:00,343.12,348.41,5.2900000000000205,36.49047999999988,5.2900000000000205,36.49047999999988
sell,2023-05-30,2023-05-30 09:30:00-04:00,2023-05-30 15:00:00-04:00,351.12,349.96,1.160000000000025,37.6504799999999,1.160000000000025,37.6504799999999
buy,2023-05-31,2023-05-31 09:30:00-04:00,2023-05-31 15:00:00-04:00,349.49,347.66,-1.829999999999984,35.82047999999992,-1.829999999999984,35.82047999999992
buy,2023-06-01,2023-06-01 09:30:00-04:00,2023-06-01 15:00:00-04:00,348.03,352.05,4.020000000000039,39.84047999999996,4.020000000000039,39.84047999999996
sell,2023-06-02,2023-06-02 09:30:00-04:00,2023-06-02 15:00:00-04:00,352.3,354.65,-2.349999999999966,37.49047999999999,-2.349999999999966,37.49047999999999
buy,2023-06-05,2023-06-05 09:30:00-04:00,2023-06-05 15:00:00-04:00,355.14,354.91,-0.22999999999996135,37.26048000000003,-0.22999999999996135,37.26048000000003
sell,2023-06-06,2023-06-06 09:30:00-04:00,2023-06-06 15:00:00-04:00,353.93,354.86,-0.9300000000000068,36.33048000000002,-0.9300000000000068,36.33048000000002
buy,2023-06-07,2023-06-07 09:30:00-04:00,2023-06-07 15:00:00-04:00,356.05,348.8,-7.25,29.080480000000023,-7.25,29.080480000000023
buy,2023-06-08,2023-06-08 09:30:00-04:00,2023-06-08 15:00:00-04:00,350.1,353.06,2.9599999999999795,32.04048,2.9599999999999795,32.04048
buy,2023-06-09,2023-06-09 09:30:00-04:00,2023-06-09 15:00:00-04:00,356.85,354.49,-2.3600000000000136,29.68047999999999,-2.3600000000000136,29.68047999999999
sell,2023-06-12,2023-06-12 09:30:00-04:00,2023-06-12 15:00:00-04:00,355.96,360.54,-4.580000000000041,25.100479999999948,-4.580000000000041,25.100479999999948
sell,2023-06-13,2023-06-13 09:30:00-04:00,2023-06-13 15:00:00-04:00,361.52,363.26,-1.740000000000009,23.36047999999994,-1.740000000000009,23.36047999999994
buy,2023-06-14,2023-06-14 09:30:00-04:00,2023-06-14 15:00:00-04:00,363.88,365.91,2.0300000000000296,25.390479999999968,2.0300000000000296,25.390479999999968
buy,2023-06-15,2023-06-15 09:30:00-04:00,2023-06-15 15:00:00-04:00,366.08,370.26,4.180000000000007,29.570479999999975,4.180000000000007,29.570479999999975
sell,2023-06-16,2023-06-16 09:30:00-04:00,2023-06-16 15:00:00-04:00,369.99,367.89,2.1000000000000227,31.670479999999998,2.1000000000000227,31.670479999999998
buy,2023-06-20,2023-06-20 09:30:00-04:00,2023-06-20 15:00:00-04:00,366.27,366.94,0.6700000000000159,32.340480000000014,0.6700000000000159,32.340480000000014
sell,2023-06-21,2023-06-21 09:30:00-04:00,2023-06-21 15:00:00-04:00,363.98,362.02,1.9600000000000364,34.30048000000005,1.9600000000000364,34.30048000000005
buy,2023-06-22,2023-06-22 09:30:00-04:00,2023-06-22 15:00:00-04:00,363.1,366.2,3.099999999999966,37.400480000000016,3.099999999999966,37.400480000000016
sell,2023-06-23,2023-06-23 09:30:00-04:00,2023-06-23 15:00:00-04:00,361.68,362.54,-0.8600000000000136,36.54048,-0.8600000000000136,36.54048
buy,2023-06-26,2023-06-26 09:30:00-04:00,2023-06-26 15:00:00-04:00,364.48,357.73,-6.75,29.790480000000002,-6.75,29.790480000000002
buy,2023-06-27,2023-06-27 09:30:00-04:00,2023-06-27 15:00:00-04:00,360.29,363.85,3.5600000000000023,33.350480000000005,3.5600000000000023,33.350480000000005
buy,2023-06-28,2023-06-28 09:30:00-04:00,2023-06-28 15:00:00-04:00,363.5,364.58,1.079999999999984,34.43047999999999,1.079999999999984,34.43047999999999
sell,2023-06-29,2023-06-29 09:30:00-04:00,2023-06-29 15:00:00-04:00,363.79,363.85,-0.060000000000002274,34.370479999999986,-0.060000000000002274,34.370479999999986
buy,2023-06-30,2023-06-30 09:30:00-04:00,2023-06-30 15:00:00-04:00,369.05,369.42,0.37000000000000455,34.74047999999999,0.37000000000000455,34.74047999999999
buy,2023-07-03,2023-07-03 09:30:00-04:00,2023-07-03 12:00:00-04:00,370.5,370.33,-0.17000000000001592,34.570479999999975,-0.17000000000001592,34.570479999999975
buy,2023-07-05,2023-07-05 09:30:00-04:00,2023-07-05 15:00:00-04:00,370.64,370.28,-0.36000000000001364,34.21047999999996,-0.36000000000001364,34.21047999999996
sell,2023-07-06,2023-07-06 09:30:00-04:00,2023-07-06 15:00:00-04:00,365.65,367.48,-1.830000000000041,32.38047999999992,-1.830000000000041,32.38047999999992
buy,2023-07-07,2023-07-07 09:30:00-04:00,2023-07-07 15:00:00-04:00,368.44,366.25,-2.1899999999999977,30.190479999999923,-2.1899999999999977,30.190479999999923
sell,2023-07-10,2023-07-10 09:30:00-04:00,2023-07-10 15:00:00-04:00,364.62,366.46,-1.839999999999975,28.350479999999948,-1.839999999999975,28.350479999999948
sell,2023-07-11,2023-07-11 09:30:00-04:00,2023-07-11 15:00:00-04:00,365.96,368.17,-2.2100000000000364,26.14047999999991,-2.2100000000000364,26.14047999999991
buy,2023-07-12,2023-07-12 09:30:00-04:00,2023-07-12 15:00:00-04:00,373.1,372.9,-0.20000000000004547,25.940479999999866,-0.20000000000004547,25.940479999999866
buy,2023-07-13,2023-07-13 09:30:00-04:00,2023-07-13 15:00:00-04:00,376.72,379.15,2.42999999999995,28.370479999999816,2.42999999999995,28.370479999999816
buy,2023-07-14,2023-07-14 09:30:00-04:00,2023-07-14 15:00:00-04:00,381.67,379.1,-2.569999999999993,25.800479999999823,-2.569999999999993,25.800479999999823
buy,2023-07-17,2023-07-17 09:30:00-04:00,2023-07-17 15:00:00-04:00,380.09,382.6,2.5100000000000477,28.31047999999987,2.5100000000000477,28.31047999999987
sell,2023-07-18,2023-07-18 09:30:00-04:00,2023-07-18 15:00:00-04:00,381.1,385.76,-4.659999999999968,23.650479999999902,-4.659999999999968,23.650479999999902
sell,2023-07-19,2023-07-19 09:30:00-04:00,2023-07-19 15:00:00-04:00,386.54,385.39,1.150000000000034,24.800479999999936,1.150000000000034,24.800479999999936
buy,2023-07-20,2023-07-20 09:30:00-04:00,2023-07-20 15:00:00-04:00,383.27,376.67,-6.599999999999966,18.20047999999997,-6.599999999999966,18.20047999999997
sell,2023-07-21,2023-07-21 09:30:00-04:00,2023-07-21 15:00:00-04:00,377.56,375.57,1.990000000000009,20.19047999999998,1.990000000000009,20.19047999999998
sell,2023-07-24,2023-07-24 09:30:00-04:00,2023-07-24 15:00:00-04:00,374.86,376.24,-1.3799999999999955,18.810479999999984,-1.3799999999999955,18.810479999999984
buy,2023-07-25,2023-07-25 09:30:00-04:00,2023-07-25 15:00:00-04:00,378.72,378.8,0.07999999999998408,18.890479999999968,0.07999999999998408,18.890479999999968
buy,2023-07-26,2023-07-26 09:30:00-04:00,2023-07-26 15:00:00-04:00,377.87,377.55,-0.3199999999999932,18.570479999999975,-0.3199999999999932,18.570479999999975
buy,2023-07-27,2023-07-27 09:30:00-04:00,2023-07-27 15:00:00-04:00,383.91,376.54,-7.3700000000000045,11.20047999999997,-7.3700000000000045,11.20047999999997
buy,2023-07-28,2023-07-28 09:30:00-04:00,2023-07-28 15:00:00-04:00,381.95,383.49,1.5400000000000205,12.740479999999991,1.5400000000000205,12.740479999999991
sell,2023-07-31,2023-07-31 09:30:00-04:00,2023-07-31 15:00:00-04:00,383.03,383.85,-0.82000000000005,11.920479999999941,-0.82000000000005,11.920479999999941
sell,2023-08-01,2023-08-01 09:30:00-04:00,2023-08-01 15:00:00-04:00,381.9,382.8,-0.9000000000000341,11.020479999999907,-0.9000000000000341,11.020479999999907
sell,2023-08-02,2023-08-02 09:30:00-04:00,2023-08-02 15:00:00-04:00,377.68,374.39,3.2900000000000205,14.310479999999927,3.2900000000000205,14.310479999999927
buy,2023-08-03,2023-08-03 09:30:00-04:00,2023-08-03 15:00:00-04:00,373.84,373.81,-0.029999999999972715,14.280479999999955,-0.029999999999972715,14.280479999999955
sell,2023-08-04,2023-08-04 09:30:00-04:00,2023-08-04 15:00:00-04:00,374.2,372.01,2.1899999999999977,16.470479999999952,2.1899999999999977,16.470479999999952
sell,2023-08-07,2023-08-07 09:30:00-04:00,2023-08-07 15:00:00-04:00,372.8,375.2,-2.3999999999999773,14.070479999999975,-2.3999999999999773,14.070479999999975
sell,2023-08-08,2023-08-08 09:30:00-04:00,2023-08-08 15:00:00-04:00,370.57,371.95,-1.3799999999999955,12.69047999999998,-1.3799999999999955,12.69047999999998
sell,2023-08-09,2023-08-09 09:30:00-04:00,2023-08-09 15:00:00-04:00,370.32,367.87,2.4499999999999886,15.140479999999968,2.4499999999999886,15.140479999999968
buy,2023-08-10,2023-08-10 09:30:00-04:00,2023-08-10 15:00:00-04:00,373.9,368.57,-5.329999999999984,9.810479999999984,-5.329999999999984,9.810479999999984
sell,2023-08-11,2023-08-11 09:30:00-04:00,2023-08-11 15:00:00-04:00,365.52,366.22,-0.7000000000000455,9.110479999999939,-0.7000000000000455,9.110479999999939
buy,2023-08-14,2023-08-14 09:30:00-04:00,2023-08-14 15:00:00-04:00,366.65,370.46,3.8100000000000023,12.920479999999941,3.8100000000000023,12.920479999999941
sell,2023-08-15,2023-08-15 09:30:00-04:00,2023-08-15 15:00:00-04:00,368.31,366.42,1.8899999999999864,14.810479999999927,1.8899999999999864,14.810479999999927
buy,2023-08-16,2023-08-16 09:30:00-04:00,2023-08-16 15:00:00-04:00,366.41,362.48,-3.930000000000007,10.88047999999992,-3.930000000000007,10.88047999999992
sell,2023-08-17,2023-08-17 09:30:00-04:00,2023-08-17 15:00:00-04:00,362.39,358.59,3.8000000000000114,14.680479999999932,3.8000000000000114,14.680479999999932
buy,2023-08-18,2023-08-18 09:30:00-04:00,2023-08-18 15:00:00-04:00,355.49,358.14,2.6499999999999773,17.33047999999991,2.6499999999999773,17.33047999999991
buy,2023-08-21,2023-08-21 09:30:00-04:00,2023-08-21 15:00:00-04:00,362.15,363.96,1.8100000000000023,19.14047999999991,1.8100000000000023,19.14047999999991
sell,2023-08-22,2023-08-22 09:30:00-04:00,2023-08-22 15:00:00-04:00,364.39,363.37,1.0199999999999818,20.160479999999893,1.0199999999999818,20.160479999999893
buy,2023-08-23,2023-08-23 09:30:00-04:00,2023-08-23 15:00:00-04:00,366.62,369.17,2.5500000000000114,22.710479999999905,2.5500000000000114,22.710479999999905
sell,2023-08-24,2023-08-24 09:30:00-04:00,2023-08-24 15:00:00-04:00,369.94,361.80132,8.138680000000022,30.849159999999927,8.138680000000022,30.849159999999927
buy,2023-08-25,2023-08-25 09:30:00-04:00,2023-08-25 15:00:00-04:00,363.3,364.07,0.7699999999999818,31.61915999999991,0.7699999999999818,31.61915999999991
sell,2023-08-28,2023-08-28 09:30:00-04:00,2023-08-28 15:00:00-04:00,365.92,366.86,-0.9399999999999977,30.67915999999991,-0.9399999999999977,30.67915999999991
buy,2023-08-29,2023-08-29 09:30:00-04:00,2023-08-29 15:00:00-04:00,368.52,374.73,6.210000000000036,36.88915999999995,6.210000000000036,36.88915999999995
buy,2023-08-30,2023-08-30 09:30:00-04:00,2023-08-30 15:00:00-04:00,376.05,376.93,0.8799999999999955,37.76915999999994,0.8799999999999955,37.76915999999994
buy,2023-08-31,2023-08-31 09:30:00-04:00,2023-08-31 15:00:00-04:00,378.75,377.89,-0.8600000000000136,36.90915999999993,-0.8600000000000136,36.90915999999993
sell,2023-09-01,2023-09-01 09:30:00-04:00,2023-09-01 15:00:00-04:00,378.58,377.67,0.9099999999999682,37.8191599999999,0.9099999999999682,37.8191599999999
sell,2023-09-05,2023-09-05 09:30:00-04:00,2023-09-05 15:00:00-04:00,376.29,378.06,-1.7699999999999818,36.049159999999915,-1.7699999999999818,36.049159999999915
sell,2023-09-06,2023-09-06 09:30:00-04:00,2023-09-06 15:00:00-04:00,376.92,374.81,2.1100000000000136,38.15915999999993,2.1100000000000136,38.15915999999993
sell,2023-09-07,2023-09-07 09:30:00-04:00,2023-09-07 15:00:00-04:00,370.0,372.03,-2.0299999999999727,36.129159999999956,-2.0299999999999727,36.129159999999956
buy,2023-09-08,2023-09-08 09:30:00-04:00,2023-09-08 15:00:00-04:00,373.45,372.55,-0.8999999999999773,35.22915999999998,-0.8999999999999773,35.22915999999998
sell,2023-09-11,2023-09-11 09:30:00-04:00,2023-09-11 15:00:00-04:00,374.29,376.96,-2.669999999999959,32.55916000000002,-2.669999999999959,32.55916000000002
buy,2023-09-12,2023-09-12 09:30:00-04:00,2023-09-12 15:00:00-04:00,376.48,372.8,-3.680000000000007,28.879160000000013,-3.680000000000007,28.879160000000013
buy,2023-09-13,2023-09-13 09:30:00-04:00,2023-09-13 15:00:00-04:00,374.12,374.25,0.12999999999999545,29.00916000000001,0.12999999999999545,29.00916000000001
sell,2023-09-14,2023-09-14 09:30:00-04:00,2023-09-14 15:00:00-04:00,375.08,377.27,-2.1899999999999977,26.81916000000001,-2.1899999999999977,26.81916000000001
sell,2023-09-15,2023-09-15 09:30:00-04:00,2023-09-15 15:00:00-04:00,373.61,370.66,2.9499999999999886,29.76916,2.9499999999999886,29.76916
buy,2023-09-18,2023-09-18 09:30:00-04:00,2023-09-18 15:00:00-04:00,370.55,370.66,0.11000000000001364,29.879160000000013,0.11000000000001364,29.879160000000013
sell,2023-09-19,2023-09-19 09:30:00-04:00,2023-09-19 15:00:00-04:00,368.11,369.87,-1.759999999999991,28.119160000000022,-1.759999999999991,28.119160000000022
sell,2023-09-20,2023-09-20 09:30:00-04:00,2023-09-20 15:00:00-04:00,370.77,364.54,6.229999999999961,34.34915999999998,6.229999999999961,34.34915999999998
sell,2023-09-21,2023-09-21 09:30:00-04:00,2023-09-21 15:00:00-04:00,359.5,357.75,1.75,36.09915999999998,1.75,36.09915999999998
buy,2023-09-22,2023-09-22 09:30:00-04:00,2023-09-22 15:00:00-04:00,359.92,357.94,-1.9800000000000182,34.119159999999965,-1.9800000000000182,34.119159999999965
buy,2023-09-25,2023-09-25 09:30:00-04:00,2023-09-25 15:00:00-04:00,358.18,359.65,1.4699999999999704,35.589159999999936,1.4699999999999704,35.589159999999936
sell,2023-09-26,2023-09-26 09:30:00-04:00,2023-09-26 15:00:00-04:00,355.75,354.22,1.5299999999999727,37.11915999999991,1.5299999999999727,37.11915999999991
buy,2023-09-27,2023-09-27 09:30:00-04:00,2023-09-27 15:00:00-04:00,355.61,355.13,-0.4800000000000182,36.63915999999989,-0.4800000000000182,36.63915999999989
buy,2023-09-28,2023-09-28 09:30:00-04:00,2023-09-28 15:00:00-04:00,355.3,358.05,2.75,39.38915999999989,2.75,39.38915999999989
buy,2023-09-29,2023-09-29 09:30:00-04:00,2023-09-29 15:00:00-04:00,362.29,358.34,-3.9500000000000455,35.439159999999845,-3.9500000000000455,35.439159999999845
buy,2023-10-02,2023-10-02 09:30:00-04:00,2023-10-02 15:00:00-04:00,359.65,361.3,1.650000000000034,37.08915999999988,1.650000000000034,37.08915999999988
buy,2023-10-03,2023-10-03 09:30:00-04:00,2023-10-03 15:00:00-04:00,360.44,354.89,-5.550000000000011,31.539159999999868,-5.550000000000011,31.539159999999868
buy,2023-10-04,2023-10-04 09:30:00-04:00,2023-10-04 15:00:00-04:00,356.95,359.76,2.8100000000000023,34.34915999999987,2.8100000000000023,34.34915999999987
sell,2023-10-05,2023-10-05 09:30:00-04:00,2023-10-05 15:00:00-04:00,358.01,358.66,-0.6500000000000341,33.699159999999836,-0.6500000000000341,33.699159999999836
buy,2023-10-06,2023-10-06 09:30:00-04:00,2023-10-06 13:00:00-04:00,356.26,364.09772,7.83771999999999,41.536879999999826,7.83771999999999,41.536879999999826
buy,2023-10-09,2023-10-09 09:30:00-04:00,2023-10-09 15:00:00-04:00,363.3,366.56,3.259999999999991,44.79687999999982,3.259999999999991,44.79687999999982
buy,2023-10-10,2023-10-10 09:30:00-04:00,2023-10-10 15:00:00-04:00,367.86,368.53,0.6699999999999591,45.466879999999776,0.6699999999999591,45.466879999999776
buy,2023-10-11,2023-10-11 09:30:00-04:00,2023-10-11 15:00:00-04:00,370.05,371.2,1.1499999999999773,46.61687999999975,1.1499999999999773,46.61687999999975
sell,2023-10-12,2023-10-12 09:30:00-04:00,2023-10-12 15:00:00-04:00,371.58,369.85,1.7299999999999613,48.346879999999715,1.7299999999999613,48.346879999999715
buy,2023-10-13,2023-10-13 09:30:00-04:00,2023-10-13 15:00:00-04:00,370.6,365.25,-5.350000000000023,42.99687999999969,-5.350000000000023,42.99687999999969
buy,2023-10-16,2023-10-16 09:30:00-04:00,2023-10-16 15:00:00-04:00,367.87,369.48,1.6100000000000136,44.606879999999705,1.6100000000000136,44.606879999999705
sell,2023-10-17,2023-10-17 09:30:00-04:00,2023-10-17 15:00:00-04:00,364.38,368.26,-3.8799999999999955,40.72687999999971,-3.8799999999999955,40.72687999999971
buy,2023-10-18,2023-10-18 09:30:00-04:00,2023-10-18 15:00:00-04:00,366.5,363.09,-3.410000000000025,37.316879999999685,-3.410000000000025,37.316879999999685
sell,2023-10-19,2023-10-19 09:30:00-04:00,2023-10-19 15:00:00-04:00,364.1,359.95,4.150000000000034,41.46687999999972,4.150000000000034,41.46687999999972
sell,2023-10-20,2023-10-20 09:30:00-04:00,2023-10-20 15:00:00-04:00,358.89,354.62,4.269999999999982,45.7368799999997,4.269999999999982,45.7368799999997
buy,2023-10-23,2023-10-23 09:30:00-04:00,2023-10-23 15:00:00-04:00,354.06,355.67,1.6100000000000136,47.346879999999715,1.6100000000000136,47.346879999999715
buy,2023-10-24,2023-10-24 09:30:00-04:00,2023-10-24 15:00:00-04:00,358.65,359.19,0.5400000000000205,47.886879999999735,0.5400000000000205,47.886879999999735
sell,2023-10-25,2023-10-25 09:30:00-04:00,2023-10-25 15:00:00-04:00,354.53,350.3,4.229999999999961,52.116879999999696,4.229999999999961,52.116879999999696
sell,2023-10-26,2023-10-26 09:30:00-04:00,2023-10-26 15:00:00-04:00,346.98,343.65,3.330000000000041,55.44687999999974,3.330000000000041,55.44687999999974
buy,2023-10-27,2023-10-27 09:30:00-04:00,2023-10-27 15:00:00-04:00,346.9,345.42,-1.4799999999999613,53.966879999999776,-1.4799999999999613,53.966879999999776
buy,2023-10-30,2023-10-30 09:30:00-04:00,2023-10-30 15:00:00-04:00,349.9,349.16,-0.7399999999999523,53.226879999999824,-0.7399999999999523,53.226879999999824
sell,2023-10-31,2023-10-31 09:30:00-04:00,2023-10-31 15:00:00-04:00,347.33,350.9,-3.569999999999993,49.65687999999983,-3.569999999999993,49.65687999999983
buy,2023-11-01,2023-11-01 09:30:00-04:00,2023-11-01 15:00:00-04:00,352.37,357.09,4.71999999999997,54.3768799999998,4.71999999999997,54.3768799999998
sell,2023-11-02,2023-11-02 09:30:00-04:00,2023-11-02 15:00:00-04:00,361.43,363.44,-2.009999999999991,52.36687999999981,-2.009999999999991,52.36687999999981
buy,2023-11-03,2023-11-03 09:30:00-04:00,2023-11-03 15:00:00-04:00,366.54,367.73,1.1899999999999977,53.55687999999981,1.1899999999999977,53.55687999999981
buy,2023-11-06,2023-11-06 09:30:00-05:00,2023-11-06 15:00:00-05:00,368.8,369.22,0.4200000000000159,53.976879999999824,0.4200000000000159,53.976879999999824
buy,2023-11-07,2023-11-07 09:30:00-05:00,2023-11-07 15:00:00-05:00,370.82,372.68,1.8600000000000136,55.83687999999984,1.8600000000000136,55.83687999999984
buy,2023-11-08,2023-11-08 09:30:00-05:00,2023-11-08 15:00:00-05:00,373.1,372.97,-0.12999999999999545,55.70687999999984,-0.12999999999999545,55.70687999999984
buy,2023-11-09,2023-11-09 09:30:00-05:00,2023-11-09 15:00:00-05:00,374.07,370.08,-3.990000000000009,51.71687999999983,-3.990000000000009,51.71687999999983
buy,2023-11-10,2023-11-10 09:30:00-05:00,2023-11-10 15:00:00-05:00,373.02,378.37,5.350000000000023,57.066879999999855,5.350000000000023,57.066879999999855
sell,2023-11-13,2023-11-13 09:30:00-05:00,2023-11-13 15:00:00-05:00,375.82,377.26,-1.4399999999999977,55.62687999999986,-1.4399999999999977,55.62687999999986
buy,2023-11-14,2023-11-14 09:30:00-05:00,2023-11-14 15:00:00-05:00,384.88,385.32,0.4399999999999977,56.066879999999855,0.4399999999999977,56.066879999999855
sell,2023-11-15,2023-11-15 09:30:00-05:00,2023-11-15 15:00:00-05:00,386.31,385.61,0.6999999999999886,56.766879999999844,0.6999999999999886,56.766879999999844
buy,2023-11-16,2023-11-16 09:30:00-05:00,2023-11-16 15:00:00-05:00,385.78,385.97,0.19000000000005457,56.9568799999999,0.19000000000005457,56.9568799999999
buy,2023-11-17,2023-11-17 09:30:00-05:00,2023-11-17 15:00:00-05:00,385.47,386.06,0.589999999999975,57.546879999999874,0.589999999999975,57.546879999999874
buy,2023-11-20,2023-11-20 09:30:00-05:00,2023-11-20 15:00:00-05:00,388.46,390.74,2.2800000000000296,59.8268799999999,2.2800000000000296,59.8268799999999
sell,2023-11-21,2023-11-21 09:30:00-05:00,2023-11-21 15:00:00-05:00,388.37,388.43,-0.060000000000002274,59.7668799999999,-0.060000000000002274,59.7668799999999
sell,2023-11-22,2023-11-22 09:30:00-05:00,2023-11-22 15:00:00-05:00,390.51,390.04,0.46999999999997044,60.23687999999987,0.46999999999997044,60.23687999999987
sell,2023-11-24,2023-11-24 09:30:00-05:00,2023-11-24 12:00:00-05:00,389.61,389.49,0.12000000000000455,60.356879999999876,0.12000000000000455,60.356879999999876
buy,2023-11-27,2023-11-27 09:30:00-05:00,2023-11-27 15:00:00-05:00,389.2,389.14,-0.060000000000002274,60.296879999999874,-0.060000000000002274,60.296879999999874
sell,2023-11-28,2023-11-28 09:30:00-05:00,2023-11-28 15:00:00-05:00,388.23,390.21,-1.9799999999999613,58.31687999999991,-1.9799999999999613,58.31687999999991
buy,2023-11-29,2023-11-29 09:30:00-05:00,2023-11-29 15:00:00-05:00,393.82,389.75,-4.069999999999993,54.24687999999992,-4.069999999999993,54.24687999999992
sell,2023-11-30,2023-11-30 09:30:00-05:00,2023-11-30 15:00:00-05:00,388.75,388.83,-0.07999999999998408,54.166879999999935,-0.07999999999998408,54.166879999999935
sell,2023-12-01,2023-12-01 09:30:00-05:00,2023-12-01 15:00:00-05:00,387.25,389.97,-2.7200000000000273,51.44687999999991,-2.7200000000000273,51.44687999999991
sell,2023-12-04,2023-12-04 09:30:00-05:00,2023-12-04 15:00:00-05:00,385.54,386.27,-0.7299999999999613,50.71687999999995,-0.7299999999999613,50.71687999999995
buy,2023-12-05,2023-12-05 09:30:00-05:00,2023-12-05 15:00:00-05:00,385.9,387.3,1.400000000000034,52.11687999999998,1.400000000000034,52.11687999999998
sell,2023-12-06,2023-12-06 09:30:00-05:00,2023-12-06 15:00:00-05:00,388.27,385.01,3.259999999999991,55.37687999999997,3.259999999999991,55.37687999999997
sell,2023-12-07,2023-12-07 09:30:00-05:00,2023-12-07 15:00:00-05:00,387.43,390.56,-3.1299999999999955,52.246879999999976,-3.1299999999999955,52.246879999999976
buy,2023-12-08,2023-12-08 09:30:00-05:00,2023-12-08 15:00:00-05:00,389.67,392.15,2.4799999999999613,54.72687999999994,2.4799999999999613,54.72687999999994
buy,2023-12-11,2023-12-11 09:30:00-05:00,2023-12-11 15:00:00-05:00,393.73,395.53,1.7999999999999545,56.52687999999989,1.7999999999999545,56.52687999999989
buy,2023-12-12,2023-12-12 09:30:00-05:00,2023-12-12 15:00:00-05:00,396.11,398.75,2.6399999999999864,59.16687999999988,2.6399999999999864,59.16687999999988
buy,2023-12-13,2023-12-13 09:30:00-05:00,2023-12-13 15:00:00-05:00,399.68,403.76,4.079999999999984,63.24687999999986,4.079999999999984,63.24687999999986
buy,2023-12-14,2023-12-14 09:30:00-05:00,2023-12-14 15:00:00-05:00,405.59,403.37,-2.2199999999999704,61.02687999999989,-2.2199999999999704,61.02687999999989
buy,2023-12-15,2023-12-15 09:30:00-05:00,2023-12-15 15:00:00-05:00,405.0,404.98,-0.01999999999998181,61.00687999999991,-0.01999999999998181,61.00687999999991
buy,2023-12-18,2023-12-18 09:30:00-05:00,2023-12-18 15:00:00-05:00,405.71,407.11,1.400000000000034,62.406879999999944,1.400000000000034,62.406879999999944
buy,2023-12-19,2023-12-19 09:30:00-05:00,2023-12-19 15:00:00-05:00,408.18,409.16,0.9800000000000182,63.38687999999996,0.9800000000000182,63.38687999999996
buy,2023-12-20,2023-12-20 09:30:00-05:00,2023-12-20 15:00:00-05:00,409.14,402.97,-6.169999999999959,57.21688,-6.169999999999959,57.21688
sell,2023-12-21,2023-12-21 09:30:00-05:00,2023-12-21 15:00:00-05:00,406.33,407.79,-1.4600000000000364,55.75687999999997,-1.4600000000000364,55.75687999999997
buy,2023-12-22,2023-12-22 09:30:00-05:00,2023-12-22 15:00:00-05:00,409.54,408.44,-1.1000000000000227,54.656879999999944,-1.1000000000000227,54.656879999999944
buy,2023-12-26,2023-12-26 09:30:00-05:00,2023-12-26 15:00:00-05:00,409.97,410.87,0.8999999999999773,55.55687999999992,0.8999999999999773,55.55687999999992
buy,2023-12-27,2023-12-27 09:30:00-05:00,2023-12-27 15:00:00-05:00,411.5,411.5,0.0,55.55687999999992,0.0,55.55687999999992
sell,2023-12-28,2023-12-28 09:30:00-05:00,2023-12-28 15:00:00-05:00,412.09,411.21,0.8799999999999955,56.43687999999992,0.8799999999999955,56.43687999999992
buy,2023-12-29,2023-12-29 09:30:00-05:00,2023-12-29 15:00:00-05:00,411.38,409.46,-1.920000000000016,54.5168799999999,-1.920000000000016,54.5168799999999
sell,2024-01-02,2024-01-02 09:30:00-05:00,2024-01-02 15:00:00-05:00,403.58,402.57,1.009999999999991,55.52687999999989,1.009999999999991,55.52687999999989
buy,2024-01-03,2024-01-03 09:30:00-05:00,2024-01-03 15:00:00-05:00,400.07,398.34,-1.7300000000000182,53.796879999999874,-1.7300000000000182,53.796879999999874
buy,2024-01-04,2024-01-04 09:30:00-05:00,2024-01-04 15:00:00-05:00,396.64,396.24,-0.39999999999997726,53.396879999999896,-0.39999999999997726,53.396879999999896
buy,2024-01-05,2024-01-05 09:30:00-05:00,2024-01-05 15:00:00-05:00,397.01,396.77,-0.2400000000000091,53.15687999999989,-0.2400000000000091,53.15687999999989
buy,2024-01-08,2024-01-08 09:30:00-05:00,2024-01-08 15:00:00-05:00,400.82,405.01,4.189999999999998,57.346879999999885,4.189999999999998,57.346879999999885
buy,2024-01-09,2024-01-09 09:30:00-05:00,2024-01-09 15:00:00-05:00,402.79,405.79,3.0,60.346879999999885,3.0,60.346879999999885
