ticker,side,date,entry_time,exit_time,entry,exit,pnl,pnl_pct,cum_pnl,cum_pnl_pct
TQQQ,sell,2023-10-31,2023-10-31 09:30:00-04:00,2023-10-31 15:00:00-04:00,31.79,32.79,-1.0,-3.1456432840515887,2.6287400000000325,7.592779868775928
TQQQ,buy,2023-11-01,2023-11-01 09:30:00-04:00,2023-11-01 14:00:00-04:00,33.2,33.930400000000006,0.730400000000003,2.200000000000009,3.3591400000000355,9.792779868775938
TQQQ,sell,2023-11-02,2023-11-02 09:30:00-04:00,2023-11-02 15:00:00-04:00,35.73,36.32,-0.5900000000000034,-1.6512734396865476,2.769140000000032,8.14150642908939
TQQQ,buy,2023-11-03,2023-11-03 09:30:00-04:00,2023-11-03 15:00:00-04:00,37.23,37.6,0.37000000000000455,0.9938221864088224,3.1391400000000367,9.135328615498212
TQQQ,buy,2023-11-06,2023-11-06 09:30:00-05:00,2023-11-06 15:00:00-05:00,37.9,38.03,0.13000000000000256,0.3430079155672891,3.2691400000000392,9.478336531065501
TQQQ,buy,2023-11-07,2023-11-07 09:30:00-05:00,2023-11-07 15:00:00-05:00,38.53,39.1,0.5700000000000003,1.479366727225539,3.8391400000000395,10.95770325829104
TQQQ,buy,2023-11-08,2023-11-08 09:30:00-05:00,2023-11-08 15:00:00-05:00,39.22,39.17,-0.04999999999999716,-0.12748597654257307,3.7891400000000424,10.830217281748467
TQQQ,buy,2023-11-09,2023-11-09 09:30:00-05:00,2023-11-09 15:00:00-05:00,39.48,38.22,-1.259999999999998,-3.1914893617021227,2.5291400000000444,7.638727920046344
TQQQ,buy,2023-11-10,2023-11-10 09:30:00-05:00,2023-11-10 12:00:00-05:00,39.12,39.98064,0.8606400000000036,2.200000000000009,3.389780000000048,9.838727920046352
TQQQ,sell,2023-11-13,2023-11-13 09:30:00-05:00,2023-11-13 15:00:00-05:00,39.94,40.41,-0.46999999999999886,-1.1767651477215795,2.919780000000049,8.661962772324774
TQQQ,buy,2023-11-14,2023-11-14 09:30:00-05:00,2023-11-14 15:00:00-05:00,42.85,42.98,0.12999999999999545,0.30338389731620874,3.0497800000000446,8.965346669640983
TQQQ,sell,2023-11-15,2023-11-15 09:30:00-05:00,2023-11-15 15:00:00-05:00,43.3,43.07,0.22999999999999687,0.5311778290993,3.2797800000000414,9.496524498740284
TQQQ,buy,2023-11-16,2023-11-16 09:30:00-05:00,2023-11-16 15:00:00-05:00,43.08,43.14,0.060000000000002274,0.13927576601671837,3.3397800000000437,9.635800264757002
TQQQ,buy,2023-11-17,2023-11-17 09:30:00-05:00,2023-11-17 15:00:00-05:00,42.96,43.16,0.19999999999999574,0.46554934823090255,3.5397800000000395,10.101349612987905
TQQQ,buy,2023-11-20,2023-11-20 09:30:00-05:00,2023-11-20 15:00:00-05:00,43.96,44.92712,0.9671200000000013,2.200000000000003,4.506900000000041,12.301349612987908
TQQQ,sell,2023-11-21,2023-11-21 09:30:00-05:00,2023-11-21 15:00:00-05:00,43.87,43.89,-0.020000000000003126,-0.045589240939145494,4.486900000000038,12.255760372048762
TQQQ,sell,2023-11-22,2023-11-22 09:30:00-05:00,2023-11-22 15:00:00-05:00,44.55,44.39,0.1599999999999966,0.35914702581368485,4.646900000000034,12.614907397862448
TQQQ,sell,2023-11-24,2023-11-24 09:30:00-05:00,2023-11-24 12:00:00-05:00,44.23,44.19,0.03999999999999915,0.09043635541487487,4.686900000000033,12.705343753277322
TQQQ,buy,2023-11-27,2023-11-27 09:30:00-05:00,2023-11-27 15:00:00-05:00,44.07,44.05,-0.020000000000003126,-0.045382346267309116,4.66690000000003,12.659961407010012
TQQQ,sell,2023-11-28,2023-11-28 09:30:00-05:00,2023-11-28 15:00:00-05:00,43.74,44.4,-0.6599999999999966,-1.5089163237311307,4.006900000000034,11.151045083278882
TQQQ,buy,2023-11-29,2023-11-29 09:30:00-05:00,2023-11-29 15:00:00-05:00,45.63,44.23,-1.4000000000000057,-3.0681569143107725,2.606900000000028,8.08288816896811
TQQQ,sell,2023-11-30,2023-11-30 09:30:00-05:00,2023-11-30 13:00:00-05:00,43.84,42.87552,0.9644800000000018,2.200000000000004,3.5713800000000298,10.282888168968114
TQQQ,sell,2023-12-01,2023-12-01 09:30:00-05:00,2023-12-01 15:00:00-05:00,43.32,44.25,-0.9299999999999997,-2.1468144044321322,2.64138000000003,8.136073764535983
TQQQ,sell,2023-12-04,2023-12-04 09:30:00-05:00,2023-12-04 10:00:00-05:00,42.72,41.780159999999995,0.9398400000000038,2.200000000000009,3.581220000000034,10.336073764535993
TQQQ,buy,2023-12-05,2023-12-05 09:30:00-05:00,2023-12-05 15:00:00-05:00,42.85,43.3,0.44999999999999574,1.0501750291715186,4.03122000000003,11.38624879370751
TQQQ,sell,2023-12-06,2023-12-06 09:30:00-05:00,2023-12-06 15:00:00-05:00,43.61,42.65058,0.9594200000000015,2.2000000000000033,4.990640000000031,13.586248793707513
TQQQ,sell,2023-12-07,2023-12-07 09:30:00-05:00,2023-12-07 15:00:00-05:00,43.27,44.31,-1.0399999999999991,-2.403512826438639,3.950640000000032,11.182735967268874
TQQQ,buy,2023-12-08,2023-12-08 09:30:00-05:00,2023-12-08 10:00:00-05:00,43.99,44.95778,0.9677799999999976,2.199999999999995,4.9184200000000295,13.382735967268868
TQQQ,buy,2023-12-11,2023-12-11 09:30:00-05:00,2023-12-11 15:00:00-05:00,45.37,45.99,0.6200000000000045,1.3665417676879095,5.538420000000034,14.749277734956777
TQQQ,buy,2023-12-12,2023-12-12 09:30:00-05:00,2023-12-12 15:00:00-05:00,46.17,47.09,0.9200000000000017,1.9926359107645693,6.458420000000036,16.741913645721347
TQQQ,buy,2023-12-13,2023-12-13 09:30:00-05:00,2023-12-13 14:00:00-05:00,47.41,48.453019999999995,1.0430199999999985,2.199999999999997,7.501440000000034,18.941913645721343
TQQQ,buy,2023-12-14,2023-12-14 09:30:00-05:00,2023-12-14 15:00:00-05:00,49.48,48.66,-0.8200000000000003,-1.657235246564269,6.681440000000034,17.284678399157073
TQQQ,buy,2023-12-15,2023-12-15 09:30:00-05:00,2023-12-15 15:00:00-05:00,49.22,49.22,0.0,0.0,6.681440000000034,17.284678399157073
TQQQ,buy,2023-12-18,2023-12-18 09:30:00-05:00,2023-12-18 15:00:00-05:00,49.77,50.29,0.519999999999996,1.0448061080972393,7.20144000000003,18.329484507254314
TQQQ,buy,2023-12-19,2023-12-19 09:30:00-05:00,2023-12-19 15:00:00-05:00,50.66,51.02,0.36000000000000654,0.7106198183971705,7.561440000000037,19.040104325651484
TQQQ,buy,2023-12-20,2023-12-20 09:30:00-05:00,2023-12-20 15:00:00-05:00,50.77,48.48,-2.2900000000000063,-4.51053771912548,5.27144000000003,14.529566606526004
TQQQ,sell,2023-12-21,2023-12-21 09:30:00-05:00,2023-12-21 15:00:00-05:00,49.62,50.15,-0.5300000000000011,-1.0681176944780353,4.741440000000029,13.461448912047969
TQQQ,buy,2023-12-22,2023-12-22 09:30:00-05:00,2023-12-22 15:00:00-05:00,50.78,50.37,-0.4100000000000037,-0.8074044899566831,4.3314400000000255,12.654044422091285
TQQQ,buy,2023-12-26,2023-12-26 09:30:00-05:00,2023-12-26 15:00:00-05:00,50.93,51.26,0.3299999999999983,0.6479481641468648,4.661440000000024,13.30199258623815
TQQQ,buy,2023-12-27,2023-12-27 09:30:00-05:00,2023-12-27 15:00:00-05:00,51.55,51.55,0.0,0.0,4.661440000000024,13.30199258623815
TQQQ,sell,2023-12-28,2023-12-28 09:30:00-05:00,2023-12-28 15:00:00-05:00,51.7,51.38,0.3200000000000003,0.6189555125725343,4.981440000000024,13.920948098810683
TQQQ,buy,2023-12-29,2023-12-29 09:30:00-05:00,2023-12-29 15:00:00-05:00,51.43,50.71,-0.7199999999999989,-1.3999611121913258,4.261440000000025,12.520986986619357
TQQQ,sell,2024-01-02,2024-01-02 09:30:00-05:00,2024-01-02 15:00:00-05:00,48.5,47.433,1.0670000000000002,2.2,5.328440000000025,14.720986986619359
TQQQ,buy,2024-01-03,2024-01-03 09:30:00-05:00,2024-01-03 15:00:00-05:00,47.2,46.59,-0.6099999999999994,-1.292372881355931,4.718440000000026,13.428614105263428
TQQQ,buy,2024-01-04,2024-01-04 09:30:00-05:00,2024-01-04 11:00:00-05:00,45.94,46.95068,1.0106800000000007,2.2000000000000015,5.729120000000027,15.628614105263429
TQQQ,buy,2024-01-05,2024-01-05 09:30:00-05:00,2024-01-05 15:00:00-05:00,46.06,45.97,-0.09000000000000341,-0.19539730785932136,5.639120000000023,15.433216797404107
TQQQ,buy,2024-01-08,2024-01-08 09:30:00-05:00,2024-01-08 14:00:00-05:00,47.37,48.41214,1.0421400000000034,2.2000000000000073,6.681260000000027,17.633216797404113
TQQQ,buy,2024-01-09,2024-01-09 09:30:00-05:00,2024-01-09 11:00:00-05:00,48.0,49.056,1.0559999999999974,2.199999999999995,7.737260000000024,19.83321679740411
TQQQ,sell,2024-01-10,2024-01-10 09:30:00-05:00,2024-01-10 15:00:00-05:00,49.16,50.05,-0.8900000000000006,-1.8104149715215636,6.847260000000023,18.022801825882546
TQQQ,sell,2024-01-11,2024-01-11 09:30:00-05:00,2024-01-11 10:00:00-05:00,50.22,49.115159999999996,1.104840000000003,2.200000000000006,7.952100000000026,20.222801825882552
TQQQ,sell,2024-01-12,2024-01-12 09:30:00-05:00,2024-01-12 15:00:00-05:00,50.48,50.35,0.12999999999999545,0.25752773375593396,8.082100000000022,20.480329559638488
TQQQ,sell,2024-01-16,2024-01-16 09:30:00-05:00,2024-01-16 15:00:00-05:00,49.86,50.32,-0.46000000000000085,-0.9225832330525489,7.622100000000021,19.55774632658594
TQQQ,sell,2024-01-17,2024-01-17 09:30:00-05:00,2024-01-17 15:00:00-05:00,48.04,49.44,-1.3999999999999986,-2.914238134887591,6.222100000000022,16.64350819169835
TQQQ,buy,2024-01-18,2024-01-18 09:30:00-05:00,2024-01-18 15:00:00-05:00,50.86,51.57,0.7100000000000009,1.3959889893826207,6.932100000000023,18.039497181080968
TQQQ,buy,2024-01-19,2024-01-19 09:30:00-05:00,2024-01-19 13:00:00-05:00,52.51,53.66522,1.15522,2.1999999999999997,8.087320000000023,20.239497181080967
TQQQ,buy,2024-01-22,2024-01-22 09:30:00-05:00,2024-01-22 15:00:00-05:00,55.5,54.75,-0.75,-1.3513513513513513,7.337320000000023,18.888145829729616
TQQQ,sell,2024-01-23,2024-01-23 09:30:00-05:00,2024-01-23 15:00:00-05:00,54.88,55.39,-0.509999999999998,-0.9293002915451858,6.827320000000025,17.95884553818443
TQQQ,sell,2024-01-24,2024-01-24 09:30:00-05:00,2024-01-24 15:00:00-05:00,56.73,56.31,0.4199999999999946,0.7403490216816405,7.24732000000002,18.699194559866072
TQQQ,sell,2024-01-25,2024-01-25 09:30:00-05:00,2024-01-25 15:00:00-05:00,56.73,56.45,0.27999999999999403,0.4935660144544228,7.527320000000014,19.192760574320495
TQQQ,sell,2024-01-26,2024-01-26 09:30:00-05:00,2024-01-26 15:00:00-05:00,55.61,55.41,0.20000000000000284,0.35964754540550775,7.727320000000017,19.552408119726003
TQQQ,buy,2024-01-29,2024-01-29 09:30:00-05:00,2024-01-29 15:00:00-05:00,55.7,56.9254,1.2254000000000005,2.200000000000001,8.952720000000017,21.752408119726006
TQQQ,buy,2024-01-30,2024-01-30 09:30:00-05:00,2024-01-30 15:00:00-05:00,56.78,55.93,-0.8500000000000014,-1.4970059880239546,8.102720000000016,20.255402131702052
TQQQ,sell,2024-01-31,2024-01-31 09:30:00-05:00,2024-01-31 15:00:00-05:00,53.91,52.72398,1.1860199999999992,2.1999999999999984,9.288740000000015,22.45540213170205
TQQQ,sell,2024-02-01,2024-02-01 09:30:00-05:00,2024-02-01 15:00:00-05:00,53.27,54.53,-1.259999999999998,-2.3653088042049895,8.028740000000017,20.090093327497062
TQQQ,buy,2024-02-02,2024-02-02 09:30:00-05:00,2024-02-02 12:00:00-05:00,55.97,57.20134,1.231340000000003,2.2000000000000055,9.26008000000002,22.29009332749707
TQQQ,sell,2024-02-05,2024-02-05 09:30:00-05:00,2024-02-05 10:00:00-05:00,57.04,55.78512,1.25488,2.1999999999999997,10.51496000000002,24.490093327497068
TQQQ,sell,2024-02-06,2024-02-06 09:30:00-05:00,2024-02-06 15:00:00-05:00,56.54,56.61,-0.07000000000000028,-0.12380615493456011,10.44496000000002,24.366287172562508
TQQQ,sell,2024-02-07,2024-02-07 09:30:00-05:00,2024-02-07 15:00:00-05:00,57.43,58.33,-0.8999999999999986,-1.567125195890647,9.544960000000021,22.79916197667186
TQQQ,buy,2024-02-08,2024-02-08 09:30:00-05:00,2024-02-08 15:00:00-05:00,58.46,58.58,0.11999999999999744,0.20526855969893507,9.664960000000018,23.004430536370798
TQQQ,buy,2024-02-09,2024-02-09 09:30:00-05:00,2024-02-09 15:00:00-05:00,59.35,60.3,0.9499999999999957,1.6006739679865136,10.614960000000014,24.60510450435731
TQQQ,buy,2024-02-12,2024-02-12 09:30:00-05:00,2024-02-12 15:00:00-05:00,60.33,59.55,-0.7800000000000011,-1.2928891098955764,9.834960000000013,23.312215394461735
TQQQ,buy,2024-02-13,2024-02-13 09:30:00-05:00,2024-02-13 15:00:00-05:00,56.71,56.75,0.03999999999999915,0.07053429730206162,9.874960000000012,23.382749691763795
TQQQ,buy,2024-02-14,2024-02-14 09:30:00-05:00,2024-02-14 15:00:00-05:00,57.81,58.6,0.7899999999999991,1.3665455803494189,10.664960000000011,24.749295272113216
TQQQ,sell,2024-02-15,2024-02-15 09:30:00-05:00,2024-02-15 15:00:00-05:00,58.08,59.02,-0.9400000000000048,-1.6184573002754905,9.724960000000006,23.130837971837725
TQQQ,sell,2024-02-16,2024-02-16 09:30:00-05:00,2024-02-16 15:00:00-05:00,57.67,57.4,0.2700000000000031,0.4681810299982714,9.99496000000001,23.599019001835995
TQQQ,sell,2024-02-20,2024-02-20 09:30:00-05:00,2024-02-20 15:00:00-05:00,55.62,56.08,-0.46000000000000085,-0.8270406328658771,9.534960000000009,22.771978368970117
TQQQ,sell,2024-02-21,2024-02-21 09:30:00-05:00,2024-02-21 15:00:00-05:00,54.77,55.38,-0.6099999999999994,-1.1137484024100774,8.92496000000001,21.65822996656004
TQQQ,buy,2024-02-22,2024-02-22 09:30:00-05:00,2024-02-22 14:00:00-05:00,59.04,60.33888,1.298880000000004,2.200000000000007,10.223840000000013,23.858229966560046
TQQQ,sell,2024-02-23,2024-02-23 09:30:00-05:00,2024-02-23 11:00:00-05:00,60.56,59.22768,1.3323200000000028,2.2000000000000046,11.556160000000016,26.05822996656005
TQQQ,sell,2024-02-26,2024-02-26 09:30:00-05:00,2024-02-26 15:00:00-05:00,59.62,59.54,0.0799999999999983,0.13418316001341546,11.636160000000014,26.192413126573463
TQQQ,sell,2024-02-27,2024-02-27 09:30:00-05:00,2024-02-27 15:00:00-05:00,59.68,59.94,-0.259999999999998,-0.43565683646112263,11.376160000000016,25.75675629011234
TQQQ,sell,2024-02-28,2024-02-28 09:30:00-05:00,2024-02-28 15:00:00-05:00,58.75,58.95,-0.20000000000000284,-0.3404255319148985,11.176160000000014,25.41633075819744
TQQQ,buy,2024-02-29,2024-02-29 09:30:00-05:00,2024-02-29 15:00:00-05:00,60.31,60.43,0.11999999999999744,0.19897197811307815,11.296160000000011,25.615302736310518
TQQQ,buy,2024-03-01,2024-03-01 09:30:00-05:00,2024-03-01 12:00:00-05:00,61.13,62.47486000000001,1.3448600000000042,2.200000000000007,12.641020000000015,27.815302736310525
TQQQ,sell,2024-03-04,2024-03-04 09:30:00-05:00,2024-03-04 15:00:00-05:00,62.75,62.37,0.38000000000000256,0.6055776892430319,13.021020000000018,28.420880425553555
TQQQ,sell,2024-03-05,2024-03-05 09:30:00-05:00,2024-03-05 10:00:00-05:00,60.15,58.826699999999995,1.3233000000000033,2.2000000000000055,14.344320000000021,30.620880425553562
TQQQ,sell,2024-03-06,2024-03-06 09:30:00-05:00,2024-03-06 15:00:00-05:00,60.18,60.14,0.03999999999999915,0.0664672648720491,14.38432000000002,30.68734769042561
TQQQ,buy,2024-03-07,2024-03-07 09:30:00-05:00,2024-03-07 13:00:00-05:00,61.65,63.0063,1.3563000000000045,2.2000000000000073,15.740620000000025,32.88734769042562
TQQQ,buy,2024-03-08,2024-03-08 09:30:00-05:00,2024-03-08 15:00:00-05:00,63.63,60.04,-3.5900000000000034,-5.641992770705647,12.150620000000021,27.245354919719972
TQQQ,sell,2024-03-11,2024-03-11 09:30:00-04:00,2024-03-11 15:00:00-04:00,58.65,59.35,-0.7000000000000028,-1.1935208866155205,11.450620000000018,26.051834033104452
TQQQ,sell,2024-03-12,2024-03-12 09:30:00-04:00,2024-03-12 15:00:00-04:00,60.13,61.9,-1.769999999999996,-2.9436221520039845,9.680620000000022,23.108211881100466
TQQQ,sell,2024-03-13,2024-03-13 09:30:00-04:00,2024-03-13 15:00:00-04:00,60.55,60.42,0.12999999999999545,0.21469859620147888,9.810620000000018,23.322910477301946
TQQQ,sell,2024-03-14,2024-03-14 09:30:00-04:00,2024-03-14 15:00:00-04:00,59.55,59.94,-0.39000000000000057,-0.6549118387909331,9.420620000000017,22.667998638511012
TQQQ,sell,2024-03-15,2024-03-15 09:30:00-04:00,2024-03-15 15:00:00-04:00,58.15,57.75,0.3999999999999986,0.6878761822871859,9.820620000000016,23.3558748207982
TQQQ,buy,2024-03-18,2024-03-18 09:30:00-04:00,2024-03-18 15:00:00-04:00,59.93,59.37,-0.5600000000000023,-0.9344234940764263,9.260620000000014,22.421451326721773
TQQQ,sell,2024-03-19,2024-03-19 09:30:00-04:00,2024-03-19 15:00:00-04:00,58.05,59.82,-1.7700000000000031,-3.0490956072351474,7.4906200000000105,19.372355719486624
TQQQ,sell,2024-03-20,2024-03-20 09:30:00-04:00,2024-03-20 15:00:00-04:00,59.51,61.71,-2.200000000000003,-3.6968576709796723,5.290620000000008,15.675498048506952
TQQQ,sell,2024-03-21,2024-03-21 09:30:00-04:00,2024-03-21 15:00:00-04:00,63.36,62.47,0.8900000000000006,1.404671717171718,6.180620000000008,17.08016976567867
TQQQ,sell,2024-03-22,2024-03-22 09:30:00-04:00,2024-03-22 15:00:00-04:00,62.2,62.62,-0.4199999999999946,-0.6752411575562614,5.760620000000014,16.404928608122407
TQQQ,buy,2024-03-25,2024-03-25 09:30:00-04:00,2024-03-25 15:00:00-04:00,61.71,62.0,0.28999999999999915,0.4699400421325541,6.050620000000013,16.87486865025496
TQQQ,buy,2024-03-26,2024-03-26 09:30:00-04:00,2024-03-26 15:00:00-04:00,62.82,61.36,-1.4600000000000009,-2.3241006049028985,4.590620000000012,14.550768045352061
TQQQ,sell,2024-03-27,2024-03-27 09:30:00-04:00,2024-03-27 15:00:00-04:00,61.41,61.95,-0.5400000000000063,-0.8793356130923404,4.050620000000006,13.67143243225972
TQQQ,buy,2024-03-28,2024-03-28 09:30:00-04:00,2024-03-28 15:00:00-04:00,61.98,61.53,-0.44999999999999574,-0.7260406582768566,3.60062000000001,12.945391773982864
TQQQ,buy,2024-04-01,2024-04-01 09:30:00-04:00,2024-04-01 15:00:00-04:00,62.79,61.93,-0.8599999999999994,-1.3696448479057166,2.7406200000000105,11.575746926077148
TQQQ,sell,2024-04-02,2024-04-02 09:30:00-04:00,2024-04-02 15:00:00-04:00,59.54,60.28,-0.740000000000002,-1.242861941551901,2.0006200000000085,10.332884984525247
TQQQ,buy,2024-04-03,2024-04-03 09:30:00-04:00,2024-04-03 10:00:00-04:00,59.69,61.00318,1.3131800000000027,2.2000000000000046,3.313800000000011,12.532884984525252
TQQQ,sell,2024-04-04,2024-04-04 09:30:00-04:00,2024-04-04 14:00:00-04:00,62.12,60.753359999999994,1.3666400000000039,2.2000000000000064,4.680440000000015,14.732884984525258
TQQQ,buy,2024-04-05,2024-04-05 09:30:00-04:00,2024-04-05 11:00:00-04:00,59.05,60.3491,1.2991000000000028,2.2000000000000046,5.979540000000018,16.932884984525263
TQQQ,sell,2024-04-08,2024-04-08 09:30:00-04:00,2024-04-08 15:00:00-04:00,59.94,59.89,0.04999999999999716,0.08341675008341201,6.029540000000015,17.016301734608675
TQQQ,sell,2024-04-09,2024-04-09 09:30:00-04:00,2024-04-09 10:00:00-04:00,60.34,59.01252,1.3274800000000013,2.200000000000002,7.357020000000016,19.216301734608678
TQQQ,buy,2024-04-10,2024-04-10 09:30:00-04:00,2024-04-10 15:00:00-04:00,58.75,58.87,0.11999999999999744,0.20425531914893183,7.477020000000014,19.42055705375761
TQQQ,sell,2024-04-11,2024-04-11 09:30:00-04:00,2024-04-11 15:00:00-04:00,59.57,61.71,-2.1400000000000006,-3.592412288064463,5.337020000000013,15.828144765693146
TQQQ,buy,2024-04-12,2024-04-12 09:30:00-04:00,2024-04-12 15:00:00-04:00,60.3,58.72,-1.5799999999999983,-2.620232172470976,3.757020000000015,13.20791259322217
TQQQ,sell,2024-04-15,2024-04-15 09:30:00-04:00,2024-04-15 11:00:00-04:00,59.91,58.59197999999999,1.3180200000000042,2.2000000000000073,5.075040000000019,15.407912593222179
TQQQ,buy,2024-04-16,2024-04-16 09:30:00-04:00,2024-04-16 15:00:00-04:00,55.98,55.77,-0.20999999999999375,-0.3751339764201389,4.865040000000025,15.03277861680204
TQQQ,sell,2024-04-17,2024-04-17 09:30:00-04:00,2024-04-17 11:00:00-04:00,55.92,54.68976,1.230240000000002,2.2000000000000033,6.095280000000027,17.232778616802044
TQQQ,sell,2024-04-18,2024-04-18 09:30:00-04:00,2024-04-18 15:00:00-04:00,53.32,52.71,0.6099999999999994,1.1440360090022494,6.705280000000027,18.376814625804293
TQQQ,sell,2024-04-19,2024-04-19 09:30:00-04:00,2024-04-19 11:00:00-04:00,51.92,50.77776,1.142240000000001,2.200000000000002,7.847520000000028,20.576814625804296
TQQQ,sell,2024-04-22,2024-04-22 09:30:00-04:00,2024-04-22 11:00:00-04:00,50.33,49.222739999999995,1.1072600000000037,2.2000000000000073,8.954780000000031,22.776814625804302
TQQQ,buy,2024-04-23,2024-04-23 09:30:00-04:00,2024-04-23 13:00:00-04:00,52.25,53.3995,1.1495000000000033,2.2000000000000064,10.104280000000035,24.97681462580431
TQQQ,buy,2024-04-24,2024-04-24 09:30:00-04:00,2024-04-24 15:00:00-04:00,54.37,53.66,-0.7100000000000009,-1.3058672061798802,9.394280000000034,23.67094741962443
TQQQ,buy,2024-04-25,2024-04-25 09:30:00-04:00,2024-04-25 12:00:00-04:00,50.94,52.06068,1.1206800000000001,2.2,10.514960000000034,25.87094741962443
TQQQ,buy,2024-04-26,2024-04-26 09:30:00-04:00,2024-04-26 15:00:00-04:00,54.85,55.31,0.46000000000000085,0.8386508659981784,10.974960000000035,26.709598285622608
TQQQ,sell,2024-04-29,2024-04-29 09:30:00-04:00,2024-04-29 15:00:00-04:00,55.58,55.95,-0.37000000000000455,-0.6657070888809006,10.60496000000003,26.043891196741708
TQQQ,buy,2024-04-30,2024-04-30 09:30:00-04:00,2024-04-30 15:00:00-04:00,55.62,52.73,-2.8900000000000006,-5.1959726717008285,7.71496000000003,20.84791852504088
